submitter_id.samples,mir_vae_1,mir_vae_2,mir_vae_3,mir_vae_4,mir_vae_5,mir_vae_6,mir_vae_7,mir_vae_8,mir_vae_9,mir_vae_10,mir_vae_11,mir_vae_12,mir_vae_13,mir_vae_14,mir_vae_15,mir_vae_16,mir_vae_17,mir_vae_18,mir_vae_19,mir_vae_20,mir_vae_21,mir_vae_22,mir_vae_23,mir_vae_24,mir_vae_25,mir_vae_26,mir_vae_27,mir_vae_28,mir_vae_29,mir_vae_30,mir_vae_31,mir_vae_32,label_mir
TCGA-AN-A0AR-01,1.144517,-1.4893771,-0.19883351,-0.98310584,-1.3911572,-1.6798075,1.2455753,-1.7398449,0.4669287,-0.1672041,0.53789866,0.1350721,-0.010827791,0.78145397,-0.27939656,0.2439677,-1.480498,-2.134407,-1.661395,1.2592517,-0.7644528,0.5575848,-0.6447009,-0.49551645,-0.15369622,-0.009861698,0.5526387,0.5965723,0.9047294,-1.6508327,-0.67713594,-0.36912912,1
TCGA-AN-A0AS-01,-2.1690183,-0.66476744,-0.4483372,0.53893906,0.26362208,-0.10404282,1.0695413,-0.3671624,0.08140936,-0.21027562,0.059992485,1.9444044,1.4287204,2.6602201,1.561884,1.074951,-2.1438403,-1.4840636,0.36736938,1.2536442,-0.69991,0.52396274,0.19499135,-1.3020641,0.14441815,0.45153838,-1.1840299,-0.26028746,0.43158093,-0.7398495,-0.6782831,-0.9468035,1
TCGA-AN-A0AT-01,0.45240104,-0.8217802,0.7178588,-0.886662,-1.1183997,-1.9422507,-1.4859092,-0.15687111,-0.051151704,1.2944201,-0.18507864,-0.027991146,0.4084164,-0.5181318,0.10124738,0.63705707,-0.23344797,1.2670227,-1.1859326,1.2952217,0.85161406,-0.68193805,-0.7796624,0.5466861,-1.6832714,1.7942334,0.17495485,0.12591574,1.7484261,-0.27951926,2.0190833,0.38929552,1
TCGA-AN-A0FD-01,-0.99821246,-1.9138311,0.4735547,0.5977871,-1.5883514,1.6396083,-0.49309886,-0.6698405,-0.9200483,0.7287615,0.23496582,0.14918485,-0.19765477,0.25459996,-0.6019393,2.1885593,0.92379725,1.401396,-0.65274394,-0.09556751,1.0836543,2.7319775,0.6545362,-0.40955782,0.3672278,-0.5028424,-1.4939604,1.1730515,-1.4138597,-1.1001807,0.55380327,-0.7752302,1
TCGA-AN-A0FF-01,0.10470865,0.39426097,0.013478238,1.8566784,-0.36189845,-0.07291158,-0.097761214,1.5278295,-0.25348917,-0.47963497,0.47977906,-1.1019446,0.2908589,-0.68610156,0.88731486,-0.20563227,1.243283,-0.29858297,-0.066725336,-0.14847185,0.4773529,-1.0087152,0.3323798,-1.7236006,1.0204034,-0.04410486,1.0592992,2.9177516,0.029761862,0.21376881,0.28789294,1.3024606,1
TCGA-AN-A0FJ-01,-1.0961293,-1.6921401,0.56588775,-0.8836541,0.38450992,1.8638961,-0.19519304,-1.1130323,-0.90492755,0.1380698,-0.46220604,-0.048630867,-0.5783042,0.1765867,2.1429172,1.4137033,-0.8466289,-0.33183008,-0.49494588,-0.69636166,-0.3001352,1.4184973,0.3598113,1.005784,-1.0472696,1.6086653,-0.9569483,1.1033691,1.7592167,0.209908,0.7715309,0.07774385,1
TCGA-AN-A0FK-01,-1.5362034,-1.5544909,-0.25785428,1.6337268,-0.9532175,0.87305063,0.54876846,-0.9943793,1.6231086,0.48659605,-0.62431306,1.366647,1.6855603,0.75476813,-0.9036733,-0.33769223,-0.19181396,-0.13191247,-1.4953389,0.7261516,0.9239148,-1.4258621,1.9025227,0.26751864,-2.4169736,-0.580097,1.0920367,-0.3779732,1.8098878,-0.9284907,-0.76455516,-1.8261858,1
TCGA-AN-A0FL-01,0.11531014,1.6764038,-1.832825,-1.0801928,-0.2957435,0.53284323,-0.38200948,0.53419393,-1.5139399,-0.420403,-1.6616818,1.9848307,-0.24904689,0.2608051,-0.34694082,0.45785144,-0.06303171,0.78550076,0.6087655,0.89322114,2.2803278,0.254116,-0.80222404,1.5762128,-0.4453245,-0.6817199,-0.97625166,-1.0947269,-0.8853242,1.6541348,0.28290674,0.6116213,1
TCGA-AN-A0FN-01,-0.8351073,-0.24117649,1.0554354,-0.20758735,0.6236114,-1.3404565,-1.1437294,-0.47543642,0.23783866,-1.993678,-0.6806798,-0.93309927,-0.48390555,0.31568837,-1.4257575,0.27516752,0.3480875,0.16612695,1.2683661,-0.14639986,1.5349578,-0.64514387,0.16756134,1.4780653,-0.3619668,0.31938827,0.5805883,-0.016877517,-1.6875641,0.464698,-0.74402744,1.5406668,1
TCGA-AN-A0FS-01,0.6017052,-1.2703769,-0.049117185,1.1655896,0.623871,2.2709246,0.023979386,-0.10097165,0.42727464,-0.44248873,1.140901,1.1207113,-0.5272062,-0.16347282,-1.0069857,0.50662476,0.37539795,0.876794,-0.37000486,1.9873048,-1.5784519,-0.21973082,0.8768173,-1.3794179,-0.34851614,0.39235178,0.7828025,0.20672224,-0.58622295,0.544254,-1.4308993,-0.39659336,1
TCGA-AN-A0FT-01,-1.5286814,-0.32224032,1.2948346,-1.79556,2.401605,0.08470429,1.7224785,-0.60041916,-0.6489085,1.65226,-2.6216323,-0.027143229,0.626868,0.27039263,-0.57599074,0.6308551,1.3879524,0.36354014,0.44196188,-0.46293372,0.7443021,0.9378279,2.9652178,1.1550995,1.5208701,1.5296756,-0.9553788,-2.2221541,0.5369795,0.9899548,0.158378,-0.20663756,1
TCGA-AN-A0FV-01,-1.3810747,0.39476416,-0.3766578,-0.33677328,-0.6101787,0.4556991,-0.89017457,-0.801704,1.5221142,0.64899063,0.6224097,-0.014698408,-0.97271055,-0.17644821,-0.652526,-0.86127436,2.4340656,-2.6656473,-0.73995364,-0.38903922,-1.0464386,0.030381659,-1.1721189,0.6926955,-0.6381651,0.09600161,-0.38704643,-2.6313212,-0.6580276,-0.31807142,-0.63792574,0.98335034,1
TCGA-AN-A0FW-01,1.8670079,-1.1951791,0.5123944,-0.6108049,0.3685238,-0.8798759,0.41293707,-0.35033756,-0.7015917,-0.7536537,0.59030646,0.98763174,-0.6803875,0.45272288,-0.7038651,1.8482867,-0.7284613,1.4168419,1.1913905,-1.5716784,0.2797305,0.12609467,-0.5135674,0.10115447,0.4947354,0.28866148,-0.10103058,0.04207339,-0.08220248,-1.6057316,-1.4510272,-2.159106,1
TCGA-AN-A0FX-01,0.96313584,-0.4736861,-0.45989922,-0.42545664,0.7439931,-1.888707,-1.2698246,-0.62068474,1.1905932,0.764696,0.15304315,1.1938176,-0.18204525,0.6132951,-0.91925263,0.6456626,1.5267283,0.67469275,-0.16894239,0.62496805,-1.2048316,0.71697783,-0.6832977,0.80691123,0.110738605,-0.2164822,-0.26375973,0.41281587,-1.3183458,0.9217411,-0.41110536,1.6038257,1
TCGA-AN-A0FY-01,-0.9598624,0.5443078,-0.93062913,-0.25271443,0.035348333,0.006808965,-0.44963977,0.16147271,-0.2629208,0.17893615,0.32347825,-1.0847423,1.3877097,-0.092628695,-0.49889106,0.68584174,-0.947909,-0.37621358,1.9126183,-0.35430986,-1.0027573,0.5365814,0.20276581,-0.8085526,-2.4480612,1.3527219,0.055014025,-1.1900377,1.3263732,-0.7217026,0.6670404,-1.3856835,1
TCGA-AN-A0FZ-01,0.6107205,1.2760295,1.470802,0.88758236,-1.1504544,-1.9070066,-1.236151,1.3644387,-1.8273425,0.2152333,0.29417863,1.7075473,-0.13939437,-0.30390966,-1.0315623,-0.144053,-0.7988119,-0.32299364,-1.2638735,0.7728912,-0.9504528,0.5152233,-0.31218353,0.090506785,-0.21761042,-1.6246387,0.540824,0.32281926,0.10676203,-1.6822709,-0.10449247,-1.3061208,1
TCGA-AN-A0G0-01,0.007445479,-0.7286974,0.305857,1.200129,0.41931298,1.0866371,-1.5025285,2.6260338,0.2850516,-0.37317154,0.08180607,-1.404701,1.1575854,0.030732878,-0.9223129,-0.40393767,1.7895488,0.013952644,-1.7269766,0.2265656,0.254501,0.062129524,0.39592212,1.6388963,1.8329519,-1.1311934,0.4142819,-0.35577232,0.996087,-0.10713754,0.36209154,-1.403461,1
TCGA-AN-A0XL-01,0.3065089,0.8383261,-1.3050286,0.8528509,0.6791667,-1.3510016,-0.71613675,-0.8492731,-0.08607956,1.2626598,0.629805,1.6483988,-0.7328772,0.97601897,0.732278,0.030461494,-0.4799697,-0.41086316,-0.77383095,1.317826,-0.05235547,0.49936765,0.80099136,-0.71004903,0.74709237,-0.23207393,1.4258798,-1.0433468,0.30977336,2.1548183,-1.0491914,0.09489694,1
TCGA-AN-A0XN-01,-0.05824304,-0.11771852,0.15911426,1.5504416,-0.38259694,-1.9588978,-0.54550695,-0.1549163,1.4108894,1.3112043,-0.23393735,-1.2443062,0.43332353,0.4081557,-0.76796967,0.022910647,-0.2228636,-1.8105003,0.46230423,0.26531327,-1.0715141,-0.053414635,0.089494586,-0.8708375,0.31061926,0.5457564,-0.52274567,-0.23903947,-0.16411352,-0.17092846,0.47801968,-0.2978555,1
TCGA-AN-A0XO-01,1.6283118,-0.19992428,-0.6720075,-0.3004386,-2.1613925,-0.42759627,1.8236496,0.044166297,-0.32626882,0.3089019,-1.549822,-0.9982855,0.15316418,-0.08508767,1.1790931,2.1428828,0.097871214,0.30249044,-1.4369923,1.8029805,0.8402203,-0.17119215,-1.8743433,1.2158695,-0.07078721,-1.335879,0.7150087,1.2643781,-1.7160146,0.07785084,1.3818498,0.32623234,1
TCGA-AN-A0XP-01,-0.65503067,-1.9473157,-1.1229862,0.42246702,-0.6239726,0.08790261,3.93119,1.4072539,1.7503103,1.25986,0.40673435,-0.913274,-0.8301144,-0.9010656,-0.9953205,0.120387964,-1.1322979,-0.21408238,-1.1262083,-0.3475818,-0.89611566,-2.4881327,-1.1819398,-0.21475558,0.09437152,0.30289283,1.6686668,0.25148556,-0.36881,0.5833974,-2.901035,0.6375335,1
TCGA-AN-A0XR-01,0.22831838,1.6879412,-1.3464046,-1.9297549,1.0420492,-0.20801505,1.0988759,0.06840829,0.47194567,1.0462023,1.7206573,1.1735895,0.3424487,-0.15057808,-0.4329766,1.7266326,-0.07949703,-1.609461,-0.96241915,0.14317295,-0.24842888,0.7002224,-0.7866377,-2.2259111,-0.20795874,-0.8759251,-0.49005073,-1.6509047,-0.77835447,0.56145275,0.18848485,-0.14504942,1
TCGA-AN-A0XS-01,-0.6178457,1.1510578,-0.96509004,-1.273726,0.15414701,-0.83146673,0.63867843,1.099572,1.1810452,-0.078125775,0.20271595,1.9583527,-0.20898235,-0.02895661,1.5743237,-1.8033038,-0.111852214,-0.40077373,0.70763785,-0.5767038,0.713611,0.9918248,-0.32726738,-0.87762296,0.38023505,-0.15541518,0.038945653,-1.0662417,0.63791806,-0.37805718,-0.3642515,-2.0953104,1
TCGA-AN-A0XT-01,0.4915338,-0.12027613,1.3627945,-1.0629716,-1.4092824,-0.22495593,1.3403627,0.23782815,1.4833554,-0.48480353,0.81946063,0.23318735,-0.75042754,0.21261884,-0.24281816,-0.47987574,0.7591221,-0.87309283,-0.56934655,-0.91917586,2.5579739,0.025988117,0.2986606,0.005021006,0.32855284,2.344333,-0.33035764,0.338336,0.32067364,0.6883599,-0.84296906,0.1512235,1
TCGA-AN-A0XU-01,-0.16194256,0.6348143,0.46849087,1.14556,-0.27488536,0.6916936,-1.516179,0.31963116,-0.8484579,-0.818905,-0.5862211,0.8586449,1.067826,1.8451333,0.689304,-1.572686,-1.4738734,-1.1886923,0.18816456,2.1266084,0.6500295,-0.12910245,0.7333813,-0.024283795,1.8018103,0.14305194,-0.643521,0.1331713,1.1622199,0.63509107,-1.6495872,-1.304251,1
TCGA-AN-A0XV-01,0.99929905,1.0462765,-1.0539912,0.03379633,-0.7223663,-0.73419356,0.5017757,0.833707,0.083114654,0.41381294,-0.8724845,0.5979739,-0.7080434,-0.3842608,-0.76506585,0.77107894,-0.3899386,0.069424115,1.0404702,0.61779547,-0.7678847,0.54394054,-1.6730682,-0.16490051,0.6281673,-0.5507737,-0.97817594,0.823487,0.14064027,-1.6963899,1.7429357,-0.47458142,1
TCGA-AN-A0XW-01,1.4175049,-0.08294115,-0.8765235,-1.0494158,1.915802,-0.9050088,0.6451737,-0.34336355,1.5045367,0.27713525,0.020531792,-0.5480269,-1.769799,-0.10836396,-0.99568003,-0.55143166,-0.31384856,-0.12431779,0.37458304,0.31258342,-0.47655454,-0.46269566,1.0900302,-0.73627144,-0.060412228,0.43145403,-1.0005003,-0.83915704,-0.50554127,-0.28446746,-0.2252456,0.9461788,1
TCGA-AO-A03L-01,-0.6867703,-0.4579783,0.5249611,-0.051458545,1.0181623,0.9663557,-1.1002603,-0.017077371,0.5730418,-0.6576781,-0.10756177,-0.87155867,-0.93956447,-0.63219976,-0.61092144,1.4040496,-1.1887543,0.25015032,-0.83041763,0.05530954,1.1140752,-1.1551341,2.217538,-0.29241547,-0.90340793,0.19088587,-0.47535238,-0.9125087,-0.3389458,-0.7893805,0.44350058,0.46846417,0
TCGA-AO-A03M-01,0.99593496,0.22130643,-0.65922976,0.110987,0.30567425,0.7119855,-0.5456448,1.3469445,0.049300913,0.14821064,0.3076583,-0.51873606,0.5332992,-2.023177,-0.25362647,0.16751209,-0.30288,2.3860152,-2.0018854,-0.54835624,-0.38069177,1.7391572,-0.20738259,1.9969422,-0.38733226,0.83660966,1.0010861,1.107061,-1.0910255,-0.1350075,-0.7229906,-0.5690678,0
TCGA-AO-A03N-01,0.7223679,0.97551095,1.404622,0.008628421,0.5411646,0.2531385,1.3866347,-1.5406795,-1.6351639,-1.0761741,-1.3833939,-1.510296,0.03533914,-0.39828834,0.27290538,-0.50377786,-1.8349105,0.17836414,-0.30257377,1.1195391,-0.61792445,-1.076248,0.43963766,-0.16304019,-0.24031816,-0.04968427,-0.55973494,1.5185667,0.65406966,-0.37333795,0.14924577,-1.1260062,0
TCGA-AO-A03O-01,-0.93291503,-0.23906824,-0.062426146,-0.20526972,1.1998724,-0.7250431,0.62823576,0.2066269,-1.4775757,-0.9155547,0.38649502,-0.2302678,1.0322769,-1.0482068,-0.48260206,0.91925585,2.1324584,1.2699509,0.609074,0.27766165,-0.5378749,-0.18318065,1.6442273,0.36065635,-2.158835,0.42815465,0.05237842,0.43137714,-0.3740956,-2.3004172,0.85557705,-0.24614783,0
TCGA-AO-A03R-01,0.5954298,-1.325419,0.03846585,-0.60839605,2.4135995,-1.2581156,-1.2012364,-0.6207381,-0.939956,0.009614729,0.7373077,0.5523369,0.17469282,-0.40912452,-1.7908304,-1.8387426,1.4564576,1.9187355,1.1005791,0.4908184,2.8757634,-0.33623722,-0.7528477,1.175196,-0.90475243,-0.8637481,-0.05369647,0.12513804,-0.22780037,-1.3738145,1.0593365,-1.0424645,0
TCGA-AO-A03T-01,-0.42370972,0.8439073,0.7431124,-1.3498471,1.2218105,0.8958473,-1.8038397,0.0068405885,-0.38483945,0.16449365,-0.46333662,-0.8325973,-0.95387167,0.234974,0.4417907,-0.97182435,-2.2594998,-1.3024274,1.0027243,0.16415533,-0.20590605,-1.703922,-0.40281764,-0.57316566,-1.1531999,-0.9673586,-0.6750444,1.3815154,0.30309558,0.11750014,0.6338108,-0.13402155,0
TCGA-AO-A03U-01,0.46260935,-1.336878,0.3839576,1.4743088,-1.7173556,-0.5470034,0.4335583,0.24348539,1.4359635,0.612497,-1.1003991,1.2909282,0.34588462,1.2027372,1.4399605,1.4309713,0.86800796,1.5406729,0.121491805,1.7240177,-0.030148335,-0.8137954,-1.567637,0.069118366,-1.796073,1.6303897,2.887925,0.83034736,-1.1027813,-0.21374995,-1.0746781,-0.6459918,1
TCGA-AO-A03V-01,2.1701813,0.9298974,-0.5704803,-0.46590093,-0.84974515,1.1795949,0.9214832,-0.012481285,0.2444784,-0.328603,0.3149607,-0.4355502,-0.15172152,-0.525338,0.66208565,-2.0405047,0.6543388,1.4460976,0.13769189,-0.37931484,-0.2845967,0.17129973,0.63585544,1.1860104,-1.0225586,0.03270538,1.538254,0.275177,0.9049741,0.14205284,0.10726799,-1.4736593,1
TCGA-AO-A0J2-01,0.7950389,0.33307025,0.0920259,-0.973606,0.3862113,-0.6317858,-0.81485647,0.534313,-0.30001542,0.051424965,-1.109771,1.1140559,0.4751597,1.3251066,-0.47236785,-0.14062431,1.1810697,1.2477508,-1.6379519,0.10241635,-1.277756,-0.1438595,0.3208785,0.27472812,0.34981385,-0.74729496,-0.11519657,1.9897768,0.08311337,-0.44154537,-0.15957637,-0.0032967548,1
TCGA-AO-A0J3-01,0.090075284,0.36177802,1.6545532,0.55941755,-0.009227517,-0.44221133,-0.08712451,-1.2506282,-1.2780094,-0.29985988,-0.73490846,-0.91339236,-2.147483,0.29693648,-0.37768885,-0.31624123,-0.4281433,0.32041746,-1.4764426,-0.38953495,0.06634554,0.7969441,0.6212004,1.0017375,-0.9256281,2.1780148,-1.4519802,0.18956165,0.6883505,0.9346596,-1.2282146,-0.4345348,1
TCGA-AO-A0J4-01,0.8677627,1.0168489,-0.40696412,0.15390424,0.31079796,0.16804013,2.1295035,1.6259263,-0.4708715,-2.2032428,-1.9956464,0.033395838,0.20241635,-1.2999239,0.42216972,-1.093068,-0.26458496,2.4467044,0.6444866,1.3047335,-0.58034706,-0.16265978,-1.7043711,-1.0429628,0.07185077,0.17019069,-1.6187038,-0.3165887,0.47819585,-1.4465716,1.8613057,0.5088376,1
TCGA-AO-A0J5-01,-0.71604186,-0.07270284,0.2774865,-2.2092733,-1.1773422,-0.751738,1.2755929,0.9294335,1.6830734,0.7793645,0.7258933,1.4345235,-0.45921597,-1.5868429,2.1560457,1.6650286,0.71097815,-1.3260062,0.20759527,-0.93847215,-0.39145744,0.5343149,2.5507302,1.0146292,-0.22309649,0.29149413,0.81822574,0.80517584,-0.6030363,1.0262625,-0.7577889,1.4800653,1
TCGA-AO-A0J6-01,-0.66300285,1.7308613,0.2121806,-0.09682365,-0.73405844,-1.8959206,0.98753095,0.7714301,0.9950063,-0.7828224,1.0422331,-0.19361617,-0.41969463,-0.7222277,0.26876676,-0.9247084,-0.67634666,-1.3692083,-0.007866312,-0.18565595,-0.63082415,-0.3766942,0.14662687,2.8968627,-1.8396187,1.7507024,-0.99497163,0.7351639,-0.42864048,-0.36937138,0.76602054,-0.286037,1
TCGA-AO-A0J7-01,0.09097644,-1.5984005,-0.058186706,-0.35317668,-0.13267335,0.22305909,1.5200868,-0.898222,0.2582585,0.38106453,-2.2516656,0.42084798,0.053339377,1.0537775,-1.0141131,-0.47293302,1.458003,-0.0134907,0.9060377,1.121242,-0.033842873,-1.1333892,-1.2694956,-0.8718502,-1.7119887,-2.557735,0.36851856,-0.9726566,0.09688046,0.6701311,-0.082092345,-0.8170659,1
TCGA-AO-A0J8-01,1.2001767,-0.21924445,0.15598695,-0.18854618,1.259585,-0.85397327,-0.66655624,-1.8360248,0.53498924,-0.46213657,0.14757428,0.43427458,0.9517944,-2.0380497,-1.8207327,-1.966893,1.9253049,0.8882642,1.0756031,0.5234816,1.3451372,0.74564415,1.1745441,-2.8426194,-0.19092639,0.68780863,-2.20762,2.6773126,-1.909843,-0.63893735,-0.98353267,1.9179599,1
TCGA-AO-A0J9-01,1.2120639,0.88545865,0.22098641,0.2636656,-1.607311,-0.8670336,0.17145044,0.8190207,0.9350285,0.47000182,0.33554155,-0.5538353,1.9019964,0.36933148,-0.39286593,-0.42320085,1.753719,0.8081402,-0.67023116,0.35625708,1.920837,0.24863389,1.4106522,-0.96893483,1.141309,0.2768901,0.60820764,0.64386135,-1.5082297,2.8740332,-2.596577,-0.80534476,1
TCGA-AO-A0JA-01,0.004675471,1.8016998,-0.1431206,-0.9057322,0.41704032,0.48641238,-0.63110596,-0.32651117,-0.35992035,-1.0456946,0.37018415,0.81637394,0.9166453,-0.38199145,-0.47140548,-0.39327946,0.7102017,1.5388196,-0.1127347,1.1108989,-1.7975289,0.0010775885,0.4770137,-0.26790532,-0.07579867,-0.9967678,-1.8049054,0.53755414,1.726251,-1.4667155,0.8461415,-1.4707465,1
TCGA-AO-A0JB-01,-0.4551511,-0.0142128095,0.43410823,0.33929646,-0.26110235,-1.8452922,0.5251926,-0.43962845,-0.5672372,0.29144216,-0.961907,-0.386851,-1.4375663,-0.27424702,-1.2982832,-0.43310663,-1.8569275,-0.38413706,0.18101685,0.8754243,0.72004724,1.0830194,0.3300004,0.23528679,0.30815646,-0.27481747,-0.7821119,0.4290281,0.6485085,-1.0418025,0.19852296,0.5770765,1
TCGA-AO-A0JC-01,1.5668126,-0.62290895,-2.8360631,1.9077774,0.46917686,0.7693449,0.90258116,0.5023996,0.2642504,0.9026399,1.2278256,0.53062665,-0.9301756,-2.0410662,-0.6588345,-0.58788586,1.1884457,-1.390019,-0.7818008,0.98622113,-0.49272168,-1.8774326,1.630193,-1.0400621,-1.9422997,1.2848958,1.307296,0.319906,-1.2585547,1.6353077,-0.7821041,-1.3963683,1
TCGA-AO-A0JD-01,-0.4832014,-0.73825777,-1.207737,0.73740864,-0.03630232,0.58682734,-0.7008121,-0.9292282,-0.91371226,-0.40468508,-0.111907355,0.20474361,-0.7051373,-1.329297,-2.6576028,-0.6166869,-0.250932,-0.34406546,-0.6770624,0.9212301,1.5167174,0.4612694,-1.3490684,-0.701419,-0.0058729905,1.6924115,1.0969759,1.0785933,-1.264381,0.9292019,2.1950085,-0.7550834,0
TCGA-AO-A0JE-01,1.8314185,-0.22307698,-1.0271281,-0.50150055,-1.5846652,1.7192632,-1.7198536,0.21281502,-0.79344845,-0.34135604,1.439486,-2.2547858,0.33246014,0.31631482,1.2521343,-1.0776383,-1.0157685,1.6389561,0.22794905,-0.59878635,0.05082716,-0.20824264,-0.123079225,0.9517738,1.3273803,0.6185221,0.49740094,0.9064018,-0.70472854,1.1744963,-0.82595384,-1.5911623,0
TCGA-AO-A0JF-01,2.1928904,1.3657914,-0.43070173,-1.94384,0.49681556,-0.62684906,-0.27994245,-0.38737002,1.0746572,-1.8607051,-1.0051033,1.7338415,-1.6545116,-0.6511978,0.074292876,0.61275077,1.1779114,0.9158256,-0.5823995,-1.6086546,0.6271135,1.0748265,-1.657918,-0.5595212,1.3298224,0.35317934,-1.4031863,0.7694371,0.69448227,-0.6989276,0.045786805,-1.1877489,0
TCGA-AO-A0JG-01,0.16157399,-0.27265167,-0.39061043,-0.100100525,0.108589485,0.6318082,1.8050923,-1.3478472,-0.15709795,-0.25751135,0.05588626,0.92870647,1.7179774,1.0681341,1.1606185,0.078963436,1.1023301,-0.71632254,0.3411118,-0.9285057,0.39021707,0.672312,-0.06835994,1.2321265,0.11863702,1.5823702,1.1131203,1.8844105,-1.2719392,0.5965945,-0.19786763,2.1495879,1
TCGA-AO-A0JI-01,0.13392505,2.222315,0.25385183,0.5024119,-0.54997,-0.05871347,0.019843338,-1.1884977,-1.5099492,0.19117574,-0.26344767,0.5095159,-1.3599684,-0.37848195,-0.7037104,-0.2084392,0.22428225,-1.5837164,-1.5600945,0.014380246,1.2285951,0.14250717,0.15242943,1.4946657,0.67743826,-0.7118227,0.07859355,-0.564543,0.3316467,-0.8776059,0.9569978,1.1580983,1
TCGA-AO-A0JJ-01,-2.0122917,2.3479505,-0.5802241,0.19565047,-0.19520776,-0.9174665,-0.5925619,-0.4386422,0.0029064417,0.253623,0.94439256,0.15279116,0.43768778,1.0467373,0.8547025,0.5270581,-0.188613,-1.1917938,-1.5603889,0.6728683,-1.5782051,0.1190531,-1.7632318,-0.8128518,0.7660724,-1.045634,1.261986,1.925799,-0.78846973,1.4448357,0.23142175,1.7220584,0
TCGA-AO-A0JL-01,0.478442,0.60932815,0.09567524,0.5991622,1.993087,1.621208,-1.166999,-0.5774307,0.32250908,-1.1608905,0.94980735,0.63838303,1.1812303,1.545301,-1.3973374,-0.8268518,1.1247306,-0.9242293,-0.77425426,-0.038520966,-1.7097346,0.87404317,0.008913794,0.370058,-0.5111829,-0.5497835,1.1933596,-1.6534771,-0.05659815,1.6507062,-1.8361472,0.7264919,1
TCGA-AO-A0JM-01,-1.9875985,-1.6762291,-0.24467841,-0.7268376,-0.28544533,1.9284588,0.3464885,-1.4713398,0.41024798,-0.45462224,-1.4262626,2.2937386,-0.88430494,0.8119913,-0.702785,0.75761473,-1.2287179,0.46409634,-0.06416642,1.732067,-1.5208721,1.1748741,0.26430708,-1.2781785,0.88486147,-0.19470255,0.95174825,-1.2486585,-0.63066393,0.9645803,-2.8421712,0.66643757,0
TCGA-AO-A124-01,0.71795493,-0.7995917,2.3191028,-0.87636703,-0.5773395,0.88260984,-0.2043993,-0.87533426,0.4066179,-0.6414491,-0.20347632,0.009877048,1.0915202,0.3147655,0.67046946,-0.96025795,-0.36882114,-1.3545796,0.90623295,-0.7990354,1.463151,-0.37295765,0.97138315,0.05050873,-0.65517706,0.01009391,-0.5411686,0.39309162,0.48119563,-1.4219352,1.8732339,-0.9111829,0
TCGA-AO-A125-01,-0.53683907,-0.93735427,0.31882215,2.00347,1.9966053,-1.1896539,-1.0246861,-0.4953226,0.30358714,0.81871694,1.3661554,0.15478182,0.37402123,0.6757762,-0.69583166,-0.117751695,1.2067696,0.43762717,-0.44787404,-0.92989296,0.37791115,-0.63924885,-0.6240988,0.31392646,-0.63899696,-0.88048625,0.02103686,-1.3296762,0.30906904,-0.677681,0.05507575,-0.68264794,0
TCGA-AO-A126-01,-1.1183023,0.7612188,-0.5447416,0.45867622,-0.854836,0.65885204,-1.6381184,-0.18578444,-1.4633154,-0.4776052,-0.37660378,0.084436476,-0.25872955,1.1079179,-0.463887,0.7212956,-0.24835767,-1.6760575,0.82692367,0.55409795,-0.26191786,-0.64625925,0.60538745,-0.593129,-0.41503152,-0.5463734,1.1623502,0.23308085,-0.30039823,-1.333387,-1.8204051,-0.27369362,0
TCGA-AO-A128-01,0.48041174,0.34465894,2.1860194,-1.1749938,2.2579217,-0.67941004,-0.49122328,1.7940125,0.91150695,-0.68426216,0.53605247,-0.7754522,-0.34395784,-0.3003984,-0.35113776,0.880574,2.0415444,1.3221774,-1.7915978,0.91594464,1.8526248,-1.2057885,-0.9606619,-2.1806796,1.1612003,0.150226,-2.3131025,0.35609224,-1.9310693,0.64199036,0.86763227,-0.8323339,0
TCGA-AO-A129-01,-1.2449906,-1.7854122,-0.17023571,0.037112143,1.4648829,-1.5595695,-0.3767249,0.4959011,1.0489193,0.9631647,0.13284296,-1.0144452,-0.6981198,-2.1637077,-0.09537677,-1.0905288,-1.6518263,1.4522631,-0.71782535,-0.6479135,-1.5934994,-1.8277634,2.1429882,-0.9137536,0.6975714,-0.28449318,1.0738958,-1.1826432,-0.4728641,-0.60762507,-1.251438,-0.08825166,0
TCGA-AO-A12A-01,0.6709127,-0.5040727,-0.31720605,-0.1749952,-1.081876,1.0089351,-0.07059639,-1.5512247,-0.9762106,0.08021842,1.1539752,-1.822083,-0.7204438,1.0426486,2.946828,-0.9166847,0.7229155,0.23533796,0.42920524,-2.1904943,-0.484074,-1.5498308,-0.23749726,0.7342359,-0.65261286,-2.1302912,-0.07156087,0.8743679,-0.7207602,-0.63165474,0.34356248,-0.3106884,0
TCGA-AO-A12B-01,0.4146371,0.086269006,2.498721,-1.0884721,0.1392277,-0.7409344,-0.18130249,-1.4586883,0.038007632,-0.102293104,-0.3450928,1.6290102,-0.30708566,0.6098746,0.874774,0.83777976,-0.92277557,-1.3716112,1.119784,0.58796877,0.6355048,0.75667465,0.20593704,-1.7695473,1.5242912,-1.5186292,-0.2973504,-0.24260035,-0.2650738,0.43615782,-1.2907906,-0.68920994,0
