submitter_id.samples,wsi_vae_1,wsi_vae_2,wsi_vae_3,wsi_vae_4,wsi_vae_5,wsi_vae_6,wsi_vae_7,wsi_vae_8,wsi_vae_9,wsi_vae_10,wsi_vae_11,wsi_vae_12,wsi_vae_13,wsi_vae_14,wsi_vae_15,wsi_vae_16,wsi_vae_17,wsi_vae_18,wsi_vae_19,wsi_vae_20,wsi_vae_21,wsi_vae_22,wsi_vae_23,wsi_vae_24,wsi_vae_25,wsi_vae_26,wsi_vae_27,wsi_vae_28,wsi_vae_29,wsi_vae_30,wsi_vae_31,wsi_vae_32,label_wsi
TCGA-A8-A0A7-01,0.08178064,0.7624607,1.1423694,-1.3560292,-1.4926109,-0.14529422,0.77025354,-1.5309007,2.44512,2.6618116,1.5254616,-0.5079234,0.035905123,-1.3327684,-0.60218614,0.690059,-0.19594291,0.75238615,1.7448733,-0.28054863,-0.2854106,2.2593238,0.6609459,0.22276102,0.7401824,0.13826048,1.3964486,-0.5697886,-0.31704372,-2.1911237,1.1744204,-0.5316566,1
TCGA-A8-A0A9-01,0.98860836,0.9552881,1.472256,-0.35486478,0.5706668,-0.56927705,0.0977403,-0.678243,1.1414536,-0.4164382,-0.011622921,-1.3304342,-0.9075511,0.066208534,-1.1289164,-2.2306998,-0.56897426,-0.28221655,0.23316143,-0.8770294,2.0459068,1.3604589,1.119813,0.0052712783,0.80554,-1.3791715,0.103573896,-0.72405726,2.4083517,-0.10364097,-0.36993626,-0.38161516,1
TCGA-A8-A0AB-01,1.1932557,0.8628946,-0.7711306,0.12490931,-0.9683961,0.30943894,0.82861096,0.4367784,-1.546203,0.15710133,0.14017701,1.4650525,-1.4781696,-1.0732151,0.34115547,0.22684523,0.23790914,-0.6344298,0.27418637,-0.8145834,-0.01365531,0.77440166,1.4226093,1.0635291,-0.5159252,-0.43956196,-0.60982114,0.7793555,1.4132609,-0.10752011,-1.3609965,-1.0856797,1
TCGA-A8-A0AD-01,-0.27073112,-0.19985947,1.0225503,0.43939358,-0.29050165,-0.50114477,-1.7526441,0.5425724,0.021695994,-0.3422335,-0.1745497,0.61670905,1.2468643,0.9576099,-0.26878944,0.13258922,0.86823773,1.525116,-0.7041189,0.92268014,-1.2377,-0.035900425,1.7010465,-0.5908218,-0.2110354,-1.7800665,-1.3768804,0.02963224,-0.6697062,-1.3739786,0.033158496,0.8632988,1
TCGA-AC-A23C-01,-0.80259275,1.8516604,-0.654831,-0.5687065,-0.14757672,0.15332073,-0.7409087,-1.8908029,0.47593242,-0.24178396,0.93114275,-0.86713487,0.780601,0.38992485,0.19973172,0.28697103,-0.63247514,-0.2517227,1.5772316,0.86102635,-0.22808182,-0.47386318,-0.45372,-0.5893431,0.5330008,1.2506936,-0.23029183,0.022763558,-2.353981,0.20868984,0.090140186,-1.6526573,1
TCGA-AC-A23E-01,1.0862128,-0.6524872,0.8807392,0.4748642,0.35690507,-0.013336826,-0.18429704,-0.5338326,-1.1760114,-1.2475348,-1.1549555,0.28669217,-0.9524318,0.005380378,1.4831568,0.33874458,-1.2989644,1.4464597,1.3936305,0.80601615,2.0005286,-0.27925473,-0.575454,1.7201182,0.2865174,-0.35382456,0.28000578,-0.8329386,0.46439165,0.23167501,0.2111692,0.12251301,1
TCGA-AC-A23G-01,-0.3501562,0.27114066,0.9946908,-0.29772335,-0.058574285,-0.9399905,0.3535456,-2.3608553,0.19141966,-0.48086855,0.9011371,-0.4315301,0.59137684,-1.2717366,0.124185465,0.42570624,0.2830306,1.3556745,-0.5294804,0.46240613,0.12263392,-1.246339,0.64896107,1.6611025,1.0086704,-0.86070985,-1.5418328,-0.89576095,-1.1268424,-2.1792953,0.19720697,0.6015828,0
TCGA-AC-A23H-01,-0.2754391,-0.05381663,2.1037283,0.05141572,-1.7336528,-0.5694231,-0.44875515,-0.0074928203,-1.4610791,0.7727406,-0.06056908,0.83290726,-0.021592047,-0.7151854,2.0309234,-1.3277258,0.4980313,0.032827675,-0.84605765,-0.49297115,0.22622733,0.09232164,0.2951335,1.393441,-0.81792563,0.46900946,-1.0170006,-0.47090024,1.4071218,0.88246745,1.6603088,0.37691432,1
TCGA-AC-A2B8-01,0.15148008,2.069146,-1.1003265,-0.44965234,-0.04136109,-1.1196674,-0.7165694,-0.25262302,1.5333103,1.235088,-0.34252653,1.4139065,0.9631469,0.5936928,0.2427837,-0.5788207,-1.6141462,0.4374041,1.9509977,-1.036296,0.22566684,-0.5142741,0.726346,1.1454684,-0.672372,-1.1961381,0.4075793,-0.091088586,0.39972702,0.15897569,-0.88680255,-0.6342322,1
TCGA-AC-A2BK-01,1.3508962,0.93296224,0.4278306,-0.5926984,0.683575,0.22323668,-0.8890958,0.47471383,-0.9227652,-0.78905714,-0.36311093,0.8833714,-1.5757532,1.1080813,0.5660824,1.4902648,1.1250162,0.4217285,-0.13132168,0.17158742,2.041497,0.5039074,-1.973754,-1.2697561,0.44253847,-1.654037,0.73466885,0.8724691,-0.247284,-1.3661536,-1.2374938,1.487104,0
TCGA-AC-A2BM-01,0.49469098,-1.6508865,-2.472783,-1.826686,-1.5865749,-0.5062539,-0.067695074,0.4890279,-0.2773304,-0.7264899,-1.3726482,-0.50859886,-0.4484619,-0.056726452,-0.23894946,-0.07387784,1.2167119,-0.29807138,0.6846233,1.3236711,0.6862994,0.11447709,-0.67036706,1.0570465,0.12141749,0.33101368,1.4520639,0.5500824,0.27655515,-0.87677455,0.7992305,1.7037009,0
TCGA-AC-A2FB-01,1.2994752,-0.2943396,0.7428607,0.12206125,-0.8100442,-0.41811982,-0.06982081,1.8828644,0.08873962,0.4782807,0.9776026,0.4168463,-0.48137558,-0.8433638,-1.4318315,-0.26807642,0.45788115,0.22971663,0.90040725,0.33389616,-1.8640339,0.5758995,-0.87155026,-1.8171877,-2.0857255,0.34376204,-0.36963984,0.16526568,1.2751501,-0.46328223,1.7729758,-0.6392524,1
TCGA-AC-A2FE-01,-0.61346084,-0.76530427,-0.41446757,-0.09101323,-0.032271627,0.111355,-0.124279335,0.6674169,0.063804306,0.82039404,-2.9307442,-1.5676053,0.77596366,-0.37593627,0.33444273,0.8505097,-0.64955527,0.45334294,-0.53097486,0.7714469,-0.59380573,2.9564056,-3.8262818,2.2056444,-0.968753,-1.0289923,-1.8143055,-0.13429546,1.4249296,0.8442532,-1.9390275,0.62049013,0
TCGA-AC-A2FF-01,-0.48771608,0.47610334,0.50595576,1.0547144,0.867431,-2.3789074,-0.25082004,1.2522181,1.102265,-0.23662412,0.63286257,-0.8788187,-0.48877144,0.25564948,0.41940808,0.28541103,0.28208295,0.9740788,0.38157165,1.3659078,-1.4574311,-2.1340346,1.2343502,1.8481021,0.5028503,1.5433837,0.9797918,0.08898758,0.8361518,2.0756235,-0.26740396,0.6770347,0
TCGA-AC-A2FG-01,-0.6087815,-0.70143557,0.56339055,2.0801103,-0.8618502,-1.2731019,-0.32156295,0.7510899,1.0023931,-0.16018243,0.3445403,0.8944465,-1.268959,-1.3766265,-0.3058005,-0.4875431,-0.18750969,0.94948435,0.49743727,-1.4894459,-0.4783318,1.0340323,-0.7762569,-0.31794938,2.6214042,0.3815056,-0.31442794,1.0939769,-1.4856318,1.5570865,0.11030712,0.6855671,0
TCGA-AC-A2FK-01,0.3215249,2.1285665,0.7683692,0.35447824,1.0799981,-0.12381643,-1.9132206,0.3053892,0.9585064,1.4421393,1.8839785,-0.017755263,-0.16129752,-2.0671968,0.46425137,1.9611067,-0.7624927,0.5560323,1.2494395,1.0491958,-1.2462677,1.0516244,0.66115206,0.2775426,-0.82398623,0.7595585,-0.4556805,-0.6259284,1.3281578,-0.86473125,-0.3775832,0.17081973,0
TCGA-AC-A2FM-01,-0.90936065,0.41398925,0.17961882,0.6069392,-0.98879105,0.36096197,0.3098293,-1.0361105,-2.107053,-0.86371243,-0.35458392,0.20570126,1.0789739,-0.74720335,0.53394884,-0.097320594,-1.4904,0.16843888,0.37150288,-0.47816652,0.69221926,0.3292392,-0.81638163,0.68482226,-0.25567645,0.487073,1.3722929,-0.568729,-3.4420118,0.1629586,-0.7941391,-0.7658925,1
TCGA-AC-A2FO-01,-1.8764676,-2.0624623,-1.0016965,-0.21602881,0.94869035,1.0870324,2.271872,-0.46918848,-0.8245171,1.5008744,-0.27217755,1.2683305,-0.29150912,0.05873802,1.0575252,1.2868253,1.5326089,0.77581453,0.06460466,2.3208802,-0.19551568,0.58516157,-0.7740155,0.13964133,-0.41244015,1.0516808,-1.0890739,1.4853292,0.856509,2.0443065,-0.7841485,-0.3799269,0
TCGA-AC-A2QH-01,-0.2729598,1.0007159,0.10283503,-1.047417,1.0090892,-1.3810198,1.8304882,1.4150692,-0.53437185,-0.39980763,0.24509948,-0.3532181,2.3499336,0.9802516,-1.3743757,-1.8769089,-0.20341603,1.4388305,0.6218529,-2.1152923,-0.07305067,0.4276945,-0.79036146,-0.0026928568,-1.2850056,-0.15441194,-0.6130934,-1.09248,0.35558638,-0.807191,-0.4903046,-0.59637207,1
TCGA-AC-A2QI-01,0.95988894,-0.38506657,0.13757941,0.34578037,-1.1778477,0.16087866,0.0006458238,0.56146103,0.38833106,0.35844007,0.888016,0.95220464,1.5312119,-0.5365627,-0.010968152,0.49931836,0.22584353,0.3567226,2.1534383,0.8515837,0.5065674,1.1945286,0.07970893,0.09922989,0.06746665,1.6947049,1.0189124,-0.027844254,0.13499874,-0.1289185,1.7095789,-0.15950996,1
TCGA-AC-A2QJ-01,0.99411786,0.12929617,0.8861877,-0.07219479,1.3574467,-0.74701035,2.1575356,0.63030785,1.1909424,0.27949303,-0.24126197,-0.67413235,2.5999408,0.60538876,-1.6775783,1.1999823,-1.0398672,-0.44586396,-1.775856,-0.7103249,-0.9568012,1.2940898,1.413958,-1.5101488,0.117754966,1.909121,-0.382872,0.50614345,1.3255092,-0.71179163,-0.5307551,-1.8174477,1
TCGA-AC-A3BB-01,-1.1051977,-0.98454833,0.92372215,0.5083938,1.4307407,-1.1011009,1.2104597,0.5485732,-0.93089384,0.48243707,-0.9621766,-0.68394154,-0.37435985,0.9962487,1.9961625,0.35714084,-0.6256496,-1.8557333,-0.12619087,-0.48826677,0.06918081,1.1273817,1.027032,0.3380797,-0.7060217,0.5088635,1.3461858,1.0012251,-0.6592558,0.8993724,-1.0953195,0.09548381,1
TCGA-AC-A3EH-01,-0.4478972,-0.49673846,1.011132,0.59042287,-1.38446,-1.17319,0.539149,0.7566892,-0.95848083,-1.1911212,-0.6830863,-1.357259,-1.1255637,-0.01947574,0.12809025,-0.65690017,0.63676876,-1.5161802,0.015939552,-0.70291615,-0.34288606,0.34964994,-0.06624746,-0.6442041,0.9580525,0.4554019,0.31774172,-1.2031629,-0.15096447,-1.8755033,-2.4483333,0.29545513,1
TCGA-AC-A3HN-01,-0.064789936,0.2846662,3.2041268,0.011744576,0.58466524,-0.6682304,0.87768745,1.3039912,1.179319,1.3091071,0.9462054,-0.58369786,0.3824888,-0.21619935,0.056348566,0.04880503,0.2590788,-1.0296038,-0.03362861,-0.32894012,0.42032775,-1.9787883,-0.109580934,0.63330454,0.9877459,0.30876166,0.81458074,0.2056896,-1.8552608,-0.07164411,-0.31770584,-1.224313,1
TCGA-AC-A3OD-01,0.98762035,0.29625714,0.64511603,0.18752648,-1.0443393,-0.221892,-1.0093462,0.13516575,0.79312897,1.5916231,-0.79339457,1.2823142,-0.6712233,-1.0041003,1.2971013,0.90078354,0.65029526,-0.1618973,-0.2736981,1.7192874,2.0818696,1.18735,-0.054728635,-0.12828273,0.8010424,-0.7451659,0.19457178,-0.92239153,0.057334755,0.8257739,-0.11275374,2.4991329,1
TCGA-AC-A3QP-01,0.31235328,0.49880135,0.7439723,0.33077732,-0.5024398,-1.312121,-0.053791523,-1.4780624,0.7244683,1.2545154,0.1754293,2.7243767,0.20189968,1.4063948,0.17886697,-0.7541554,0.82476526,1.1996428,-0.1516458,0.29329506,-0.9118639,0.2139173,-0.49500543,-0.88620937,0.08474071,-1.9909112,-0.63223326,0.511648,0.6696975,0.16018799,2.0782847,0.014781188,1
TCGA-AC-A3QQ-01,-0.070037775,0.6113621,0.7133702,1.4456378,0.58114815,-0.122223884,-0.35951698,-0.23894964,0.3023006,-0.33144146,0.62749326,-0.36008734,0.8383591,0.28030038,-0.11199011,1.1527811,-0.3979128,-0.080461204,0.8271216,-0.4605918,1.3615887,0.3935931,-1.0905626,0.15897238,-0.3150605,-0.51713496,1.017715,1.7340485,1.0308578,-0.24702854,0.15367799,1.4511998,1
TCGA-AC-A3TM-01,0.040546156,-0.914884,-0.977717,0.24604777,-0.013387515,1.7173548,-0.6380584,0.23507144,0.4790162,-0.25373936,-0.8966101,-1.2820446,-0.36563957,2.1308017,0.5394333,1.3331794,2.0319812,0.33873355,-0.8739764,-0.6613313,-1.7372952,-1.6926343,0.2175812,-0.55888873,1.366183,0.39570022,-0.5558717,-0.9060135,-0.11222172,-1.968368,0.43782806,1.1817359,1
TCGA-AC-A3TN-01,-0.49153313,0.65669143,-0.5848765,1.1641427,-0.16937077,-1.7400532,-1.143811,-0.58410966,0.61312747,-0.090838,-0.360681,-0.15320235,0.3168096,3.219898,1.5744022,-0.1731537,-0.28856313,-0.69824773,-1.2169565,-1.1950393,-0.8068429,1.7624856,-0.46818796,-0.6874565,-0.09925981,-1.50971,-0.54067856,-0.018184926,0.4369827,0.6179113,1.3912647,0.025491523,1
TCGA-AC-A3W5-01,1.5068946,1.1582778,-0.74272084,0.67499757,-1.1763545,0.22541298,0.054382548,-0.44536406,1.2845693,-0.029725432,0.86807054,-0.33198366,0.3492648,0.3363685,1.3611575,1.1497644,1.4685503,-0.12653507,-1.6697798,1.0757605,-0.21116832,1.1785641,-0.3328155,-1.3056443,-0.9087077,1.0410178,-0.13681564,-0.9241528,-0.4881962,-1.3463744,-1.3345451,1.7088526,1
TCGA-AC-A3W6-01,-0.3892465,0.83198583,0.15860079,0.64823157,-0.7191497,1.0884817,0.3825019,0.48111552,1.0618328,-0.3799933,-0.11689287,0.18465398,1.1911516,-1.2633908,-0.7894302,0.8727551,-0.28634518,0.23881608,-0.7968169,-0.61533964,-1.0590264,-1.0289218,-0.9772209,-1.2439371,-1.0353642,1.0163914,-1.1761175,-0.70475817,-0.33801007,0.94460946,-0.027822025,-1.8235036,1
TCGA-AC-A3W7-01,0.69946665,0.960796,-0.18450785,2.0856955,-0.030761924,0.8067712,-1.6109682,-0.22472839,-0.18609993,0.25811964,-0.69566274,-0.7924373,-0.24753287,-0.47338328,0.33255503,0.32249722,1.1303014,0.40617684,-0.7611164,0.3399895,0.17397186,-0.7035127,0.92321885,0.25645092,-0.089089185,-0.29121417,-1.0345086,-0.042595815,0.44525993,-0.10666869,-0.53804654,1.2635028,1
TCGA-AC-A3YI-01,0.93102765,-0.4333444,-0.751191,-0.42814645,0.39475885,0.70951414,0.7430976,-2.3899765,0.021067183,-0.96317583,-0.22806501,-0.8368231,2.6055906,0.48885727,-0.33385104,-0.008773684,0.09375136,-0.6310668,-0.40021768,0.76089036,1.2191339,-0.849018,-0.40835485,-0.40486252,-0.31672668,1.024877,-1.0584459,-0.012814998,-1.0630724,-0.7629978,-0.58105046,0.12553513,1
TCGA-AC-A3YJ-01,-1.7050887,0.43931633,-0.88589376,-0.63332295,-0.19890861,0.22555159,0.039204516,0.6377271,0.1787605,0.86387396,-0.35674953,0.40040606,2.5966249,-0.6460229,0.5676663,1.2599669,-0.7310358,0.24547206,-0.14996721,0.11358534,-0.2625279,1.4139588,-0.9400803,-0.6452961,0.84960824,1.2347088,2.5404286,1.0399324,0.05617044,0.65851855,0.34502295,-1.383236,1
TCGA-AC-A4ZE-01,-0.12804794,-0.84507614,-0.08659686,1.2263536,-0.21380754,-0.10669667,-1.5511786,-0.74052095,-0.8338306,-1.1132634,2.193425,-0.07896662,0.08705276,1.1128261,-0.07395529,-1.4816258,1.2438513,-1.0378301,-1.4661084,0.117194116,-0.12222982,-1.2795181,-1.220192,-2.0200725,0.450673,1.0894271,0.21318053,1.6115521,-0.15738143,-0.8445734,0.5324475,-0.32974565,1
TCGA-AC-A5EH-01,1.6920233,-1.3929589,0.5532326,0.5053585,0.016012575,1.8105965,-0.9112888,-0.57889533,-0.13023067,-0.6020044,-0.51897234,0.3611807,1.2835608,0.9129807,-0.18336071,-0.9446197,0.78397566,-0.89091706,0.77442527,-1.7018782,0.22667208,0.14606012,1.1644285,1.4768277,-0.7054356,0.009542409,-0.5776775,-1.0619581,1.3108096,0.20811103,-0.976962,-0.5955127,1
TCGA-AC-A5XS-01,1.3324685,0.98812073,0.6832131,1.1595261,-1.2004828,-0.16202867,0.24509859,-1.032444,0.06023842,0.61976707,-1.2536882,-0.6774878,-1.8463898,1.2369654,1.6251749,-0.5012977,0.07315936,0.33396703,0.19859135,-0.74003106,1.5248184,-0.92599195,0.67708814,-0.12035604,-0.5729685,-0.7159763,-1.327234,0.21624774,-0.71870583,0.8427105,0.3280543,-1.2074026,1
TCGA-AC-A5XU-01,0.5657554,0.31521603,0.43866634,-0.16092625,1.2840161,-0.5005834,-1.9880075,0.52366346,0.78157806,-2.7341964,-1.0174569,0.18417934,-1.677279,-0.60011524,0.8893495,-1.1267772,-0.07828643,-1.9576564,1.6367302,0.03580987,-0.058979988,0.824597,0.019690568,-1.4462379,0.23982947,0.9303891,1.4414884,-0.018276552,1.2446184,-0.59156656,0.84551525,-1.0700655,1
TCGA-AC-A62X-01,-0.12805365,0.3927382,0.49594605,0.05140667,-1.6558937,0.094657205,-0.77511173,0.25314024,-0.82395613,-0.089196995,2.1639626,-0.56755835,-0.51066,0.4343101,-0.15676743,2.091754,1.4089527,-0.5096451,-1.3322991,0.32713425,-0.58744174,0.08315232,-0.9695301,0.7050074,-2.4379282,0.56017923,-0.008404119,1.5337481,-0.36559644,-0.01808507,-1.4369198,-0.5813688,1
TCGA-AC-A62Y-01,-0.9510397,0.17961058,-2.151361,0.15695605,-0.64544964,-0.9787072,-0.10409362,-1.9316171,-1.1686721,1.2029352,-0.72375274,0.9699901,0.25444752,0.5344208,0.43342802,-1.9605719,-1.4893168,1.6401837,1.766793,-0.7885042,-0.4315627,0.45606777,-1.0611196,0.7153252,-2.187178,-1.2394172,-0.40852723,0.4806979,-0.757437,0.76073843,1.033696,-1.2724328,1
TCGA-AC-A6IV-01,0.15895003,0.7482486,-0.2832785,-0.14309885,1.3252532,-0.25545293,-2.860568,-1.0656286,-0.2944704,-1.2031331,2.0707514,1.6161892,-0.15981354,0.32848334,0.718472,0.48911873,0.7871897,0.13094658,0.4096456,0.78838813,1.7601405,0.6997769,0.8787653,1.5327468,2.4916532,-0.072113454,-0.79503316,0.6753459,0.6592067,1.0817935,-0.0006126929,-1.3002232,1
TCGA-AC-A6IW-01,-2.0593257,-0.10329308,0.20869164,0.34300292,-0.19196509,-0.420916,-0.7470636,0.08298483,-1.0992221,0.12937064,-0.5142143,0.18274233,-0.06807643,-0.8191941,-1.0887828,-0.46617958,-0.7395753,0.96519005,-0.48952642,-0.35631698,1.219333,1.0148516,-0.13846268,0.6642442,-0.08842768,0.5625379,-2.0069335,1.2897983,-0.56241196,-1.1853017,-0.64697987,-0.15439013,1
TCGA-AC-A6IX-06,1.3508995,0.9157072,0.30552295,1.0007799,0.009059266,0.50924695,-0.1475348,0.29828343,-1.828632,1.430756,-0.46424785,0.33598012,0.45598668,-1.3825642,-0.23744358,-1.4774532,-0.9688588,-1.4041672,-0.5904825,1.2214867,2.0836062,-1.696254,1.201277,1.4297236,1.7206227,1.3508161,1.3177252,-0.1711986,-0.21424817,-0.9155985,0.71790355,0.3697516,1
TCGA-AC-A6NO-01,-0.96595436,-1.3088204,-0.6306735,0.8125198,0.17016582,0.65940624,-0.5609162,-0.39510983,-0.41156793,1.5959902,-0.95268375,-1.2127892,0.8032607,0.27355096,0.90696865,0.9789524,0.6707606,-0.3898753,-0.31413227,-2.0168984,0.57670575,-0.04799466,0.55702,0.5935503,-0.37611315,0.1995083,0.198154,1.0378233,0.3855545,-0.9830516,0.5005481,-0.5788208,1
TCGA-AC-A7VB-01,0.54842204,-0.22357461,-0.33802542,-0.62507,-0.47398856,0.19365892,-0.03534431,-0.33751008,-0.028945409,0.84435636,-0.6765652,-0.8746522,2.7492218,0.24256945,1.0234922,1.5027572,0.029216638,0.9705464,-1.5092701,-0.03785597,-0.72644895,-0.56220406,-1.93947,0.7631133,-1.7500957,1.749304,0.7044099,0.18520296,-0.7403482,-1.2898582,0.045059685,0.8782942,1
TCGA-AC-A7VC-01,0.36173174,-1.3057936,-0.50656956,0.018886523,-0.40115294,-0.30048734,1.4140761,-0.86415404,-0.53351533,-0.9833552,-1.6753396,0.27530628,0.27895772,0.43089607,-0.45275754,-0.03593134,-0.07081835,-0.9333929,0.13671625,0.104226515,-0.13576955,0.13317606,-0.7461283,1.489542,-0.7701022,-0.6841006,0.9745495,-1.047677,1.3047225,2.4034746,0.41688538,-0.6971153,1
TCGA-AC-A8OP-01,1.3382138,-1.1586503,-1.2927537,-0.6486169,-0.8386282,1.1779681,-0.51728815,1.904593,-1.442004,1.2301369,0.7226962,0.7014362,-1.5970938,0.47337407,-0.22077988,1.1122572,0.15837857,1.4227458,0.18823282,0.9728584,0.6334417,-0.8047462,0.6329126,1.4369818,-1.4285667,1.5033939,-0.7649667,0.7333148,-0.13383603,0.49511254,1.2396547,1.5969106,1
TCGA-AC-A8OQ-01,-0.14317477,0.298572,-0.58190584,-0.87087464,0.376981,1.6380534,-0.7997698,0.8224198,1.0684564,-0.03137858,0.86339855,0.15093347,0.7358803,-0.12775323,-0.15509169,-1.5906348,-0.2983308,0.20181061,-0.31546617,0.67351204,-0.7809329,-1.8650162,-2.1337278,0.5782548,1.6086767,2.3386688,0.7678901,0.28584808,0.14943908,-0.93432516,0.08335495,0.57343763,1
TCGA-AC-A8OR-01,0.6219344,0.3950755,0.65872467,-1.8653451,-0.9353333,-0.33104587,-1.0224335,-0.33730027,0.5084202,-0.22139318,0.3458992,-1.3224841,-1.1915953,0.54879457,-0.10021349,-2.0074003,-0.96584356,0.18728895,-0.44875926,-0.34085426,0.65745443,-0.017558333,0.7498386,-0.776981,1.1449087,1.0892391,-0.14312136,1.3232232,0.067538634,-0.44387302,-0.28010753,-0.7594723,1
TCGA-AC-A8OS-01,-1.0697613,0.5699183,0.3771568,2.0397136,-0.9829209,-1.0091058,-0.23541364,-0.42955163,-0.36539525,0.026029136,-0.6418772,-0.77425295,-1.0924826,0.539325,0.011213314,-0.54806215,-0.05513878,-0.066675566,1.1141182,0.5705736,-0.34960592,0.58389515,-0.035571545,-0.0014539629,1.3239688,-0.6115522,0.34263113,0.07498978,0.9647225,0.96634597,-0.4301671,0.6358779,1
TCGA-AN-A03X-01,-1.9039332,-0.8177814,0.2276978,0.39190823,0.9379725,-1.8507756,0.56776714,1.7640517,0.36349395,-1.9466456,0.5560566,-0.9525332,-0.45852837,-0.185152,-2.0005586,0.74738616,-1.1808118,0.21358773,0.8137865,0.44751218,-2.3834903,-1.0916032,-0.10717324,0.077518255,0.23194925,-0.17282547,1.0953751,1.424987,-0.783788,-0.24847576,0.6066758,-2.152023,1
TCGA-AN-A03Y-01,-1.4376079,-0.8539834,-0.8665303,-0.88061976,0.8227838,0.73198867,-0.29209346,1.4874285,-1.7208762,0.3166954,-0.7327967,0.61676675,0.004510507,1.1864727,0.35542318,-2.977563,0.17765251,-0.17314759,-0.5774755,-0.021191586,0.038776953,1.6660353,-0.92013675,-1.9083368,0.50924164,-1.2940162,-0.3448726,-1.7674913,0.7959613,-0.48767143,-0.043121822,-0.08461829,1
TCGA-AN-A041-01,-0.2425311,-1.5787015,-2.1152172,1.0682036,-0.6899881,1.7975632,1.1950338,0.3203297,-0.012642356,-0.7059224,-0.8529469,-0.69668597,1.4158955,0.5218288,-0.12166901,-0.6686138,-0.36469924,-0.055767078,1.2584169,-0.45327985,0.44222862,0.75767136,-1.0469211,-0.08916428,-0.09133847,-1.0784694,-1.1289757,1.1216238,-0.32030374,0.16418548,-0.37730062,2.6888013,1
TCGA-AN-A046-01,-0.38511035,0.19984531,-0.20598404,-0.75297594,0.455917,-0.07728209,-1.7221084,0.58198726,-1.6966821,2.3099902,-2.0877442,-1.2303067,0.37369314,-2.8887372,0.10201259,0.50392157,-1.1334367,-1.0579988,0.6683079,1.4475716,1.0806847,-0.7177975,1.3933383,-1.0118227,0.35907882,-1.0186673,-0.5918168,-1.8451732,0.85271233,-1.3921733,2.4593666,0.51383936,1
TCGA-AN-A049-01,0.48863783,-0.13320644,0.008152306,-0.42410633,0.13295661,-0.24557738,-0.2731998,-1.9451895,0.52650255,-1.3783844,-1.0010811,0.6714595,-0.42700222,-1.314382,0.7749395,0.5788343,0.91730106,1.4406973,-1.3912532,0.069224186,0.5346124,0.3400466,1.4451938,0.7748349,0.284058,-1.1201602,-0.4846798,-1.7196318,0.23621151,0.82829845,0.7523397,-0.48842528,1
TCGA-AN-A04A-01,1.8507843,-0.42955697,0.027962485,0.46100917,0.9273564,-2.0282629,0.9821194,0.23800974,-1.6911361,-0.10554741,1.2559142,1.6480772,-1.6520697,0.2375108,-0.20055786,2.154111,-0.7472495,0.13701905,1.4529456,-1.3463937,-0.9982314,-1.8979881,1.7790074,-0.038994927,0.91786605,0.84549636,0.5943102,0.85174394,-1.6476232,1.0831938,-1.556126,-0.079783596,1
TCGA-AN-A04C-01,0.40801466,0.47247326,-0.3505802,0.010228076,0.61949235,0.6131999,-0.33983976,1.3600746,-0.9676929,0.3212977,-1.0324131,1.2680762,1.6588016,0.95642906,-1.5490777,-1.6303359,1.4140099,-0.7683975,-0.5290723,-1.6639159,0.83840585,-1.576265,-0.20475377,0.5674034,-0.41146278,-1.7868947,-0.20067689,-0.5214293,0.9339889,0.7801681,0.48136482,-0.984995,1
TCGA-AN-A04D-01,-1.3616575,1.2307438,-1.085745,0.9632821,0.47839856,0.7545476,0.95273215,1.1270697,-0.9776961,0.0841486,-0.52734286,-0.3425857,0.6795896,-0.5227919,-1.3336232,0.9009782,0.07017161,0.57889354,0.50783795,-0.822519,-0.13058457,0.135043,0.9301853,0.45695156,-1.159337,1.034769,-0.53655255,-0.24538505,0.62499565,0.71364963,-0.27593523,-0.3344984,1
TCGA-AN-A0AJ-01,-1.7502494,0.10993958,-0.03307731,-2.6019845,0.59131986,1.366868,-0.43714124,-0.37865356,-0.40402186,-1.234944,1.3805525,0.46394125,0.4753614,1.9852839,0.957121,-0.54694957,-0.48866463,-1.2771387,-0.4503016,0.26255813,0.96224385,-0.6389937,-0.66125053,0.049933363,-0.52740014,-0.2294152,1.6479739,0.11307283,-0.7035487,1.4360564,-1.4479451,-0.44274798,1
TCGA-AN-A0AK-01,0.7591137,-0.33601326,-1.4454489,-1.8259813,0.9243493,-0.57089084,0.3706469,-0.40592074,-0.1149424,-0.67351836,0.1469619,0.21002054,0.22607474,-0.77248895,-1.0650789,-0.7095907,-0.6180795,-1.0903472,0.09175551,-0.559725,1.697017,-0.4876434,1.2005639,-1.7616957,1.5530305,-1.435965,-1.6732796,1.0281795,0.33518058,-0.362616,-0.4535944,-0.33583966,1
TCGA-AN-A0AL-01,0.67929316,1.5397102,-0.4773437,-1.1396315,-1.2631568,1.1910424,0.7099737,0.6965009,-0.39513963,0.6002948,0.11051616,-1.1797593,1.0934069,1.3912114,0.23937021,2.4936366,-0.4597523,-1.1843281,2.236413,0.45853865,-1.7154251,-0.037081145,0.7555489,1.9659379,0.8799113,-0.8329807,0.4810055,-0.69467974,-0.01311727,1.1455239,-0.14698748,-0.6164652,1
