submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-AC-A5XU-01,0.65417933,0.527492,-0.3041119,-0.12919861,0.33663112,-2.1229775,-0.43019316,1.4504513,0.38957533,-0.043978635,0.42227718,-0.47432977,0.31822136,-1.0382826,0.89417666,0.19537196,2.154147,-0.09904466,0.31454062,0.6715518,0.8278165,2.0979595,-0.9221145,-0.19666986,0.92623967,0.33856142,-0.7902631,0.08616212,-0.5643113,-0.281337,-0.94643146,0.38977885,1
TCGA-AC-A62V-01,-0.8306285,-2.0138662,1.6768552,-0.41019535,-0.3090335,-0.009190773,1.4586582,-1.138398,-2.381081,-2.4356508,-1.2730849,-1.5743123,-0.23914361,1.0939305,-0.9861589,-0.45701706,1.1399623,1.0895741,-1.6733044,-0.019351356,0.9550809,-0.06079995,-1.2262717,-0.8115537,-0.69846165,-0.43156078,0.040977802,0.26798907,1.2476069,-0.5444256,1.0320649,-0.22167073,1
TCGA-AC-A62X-01,0.22782573,0.31525886,1.294172,0.030884774,0.43521875,-1.0083218,0.08514747,-1.9062724,0.83848655,-1.2210885,-0.69155854,0.37113264,-2.3016894,0.09011444,-1.7824216,0.5272611,1.1302607,-0.20243391,0.9427999,1.9927968,2.1839058,-1.7304254,1.3851315,-0.47938967,-0.63415414,-0.6446628,-0.09710245,-0.19010198,-0.4892304,-0.4209957,0.89273226,-0.8946726,1
TCGA-AC-A62Y-01,0.4558371,0.40326512,-2.201628,0.5278692,0.61013705,0.22183084,0.22691087,-0.021602068,-0.079651326,0.4832507,-1.9907387,-0.077458866,0.47838134,-0.33864498,-0.3103666,-0.28372514,-0.74167037,2.088267,1.5555816,-1.1365469,-0.02410568,1.1644845,0.3624275,1.0768245,-1.1748625,2.1504812,-1.0125862,0.06925213,0.011701773,1.0607902,-1.929861,1.5177617,1
TCGA-AC-A6IV-01,1.3661702,-0.18279664,3.0529528,-1.6766833,-0.05431472,-1.7645342,0.4098339,0.58561283,1.1729637,-0.25791007,-0.17433994,-0.8330337,0.2679311,-1.1593901,-0.039461438,-1.0672237,0.36302286,0.17985588,-0.7475231,-1.457057,1.4599504,0.61097085,0.018311515,-0.36866724,0.3566582,1.4115037,0.49392968,-1.2350208,-0.6424017,0.6495085,0.3513213,-0.9644137,1
TCGA-AC-A6IW-01,-0.833657,-1.0015774,-0.714175,-1.1041523,-0.49441737,-0.5340387,0.94491416,0.85908705,0.55881965,0.38522542,0.27302268,-0.7814841,-0.558333,1.7471693,-0.44679296,-1.4324048,-0.0056390325,-0.46403638,-1.3302302,0.003929455,-0.47134128,-2.14135,0.32743067,0.61747706,0.27367282,0.84836364,1.2361386,-0.22933392,-1.030428,-0.41099826,-0.84334224,0.48960015,1
TCGA-AC-A6IX-01,0.7588393,0.4595248,-1.1254399,0.8081856,-1.0795817,-0.351164,-2.0382688,-0.71049875,-0.28561735,-0.11123403,-0.105075136,1.038194,0.98344696,-0.7212993,0.69041944,-0.08299007,-0.57562715,-0.9555308,-0.5072082,1.0623794,0.1597953,-0.24365327,0.9972854,1.1267611,0.2940938,0.080888726,1.097138,-0.18960716,-2.4602735,1.0331745,0.3702044,0.052792005,1
TCGA-AC-A6IX-06,1.2081193,-0.11529486,-1.89256,-1.7513913,0.026087308,0.82535565,0.08917835,0.27532378,0.32067153,1.2007394,0.12430884,0.23160051,1.1608157,-0.11433214,-0.82570285,-0.7201546,0.47049353,-0.7501734,-0.55055094,0.17606847,0.60122544,-1.1121781,-1.1243556,-1.0846151,1.0528148,-1.0629058,0.07012826,-1.2499208,-0.14818597,-0.9297288,0.8851897,0.28793946,1
TCGA-AC-A6NO-01,-0.63726956,0.48675686,-0.42056772,2.3799713,-0.42471993,-0.32501334,0.55918306,0.7479782,0.7663114,0.22543135,1.1683216,-0.3570314,-0.29716238,0.36388326,0.1334745,-0.44861752,-0.45474872,1.9715328,-0.4222941,-0.38311946,-0.08035736,-0.4925661,0.4042306,-0.609713,-0.95449466,0.44851345,0.6123664,-0.8984759,1.7323207,0.6545873,0.0018378785,2.2931597,1
TCGA-AC-A7VB-01,0.40932572,0.64684933,1.6176028,0.92501724,0.31047174,1.3110353,1.1887692,0.9650267,-0.3325081,0.44708884,-0.09380424,-0.2711914,0.51164937,-1.6979259,-0.97547835,0.38421124,-0.49879292,-0.45812827,0.19589385,0.92406046,1.3434027,-1.3352542,1.0649297,-1.0164576,-1.2130759,-0.10857058,1.2150815,0.083945855,0.59392995,-1.1220157,0.36100292,-0.81034565,1
TCGA-AC-A7VC-01,1.889573,-0.93167245,-0.83736235,-1.8453858,1.5405252,1.8760222,1.285039,-0.65006036,-1.1089981,-1.4044076,0.32915983,-0.2683835,0.9913552,0.5484627,-1.5350671,0.9118281,-0.7586894,-0.5864682,0.05206591,0.66168696,1.2555091,0.6932333,0.22328986,-0.15271439,0.41138273,0.48082662,0.5308276,0.37187722,1.9431401,0.77567315,1.6979355,0.9890872,1
TCGA-AC-A8OP-01,-1.1040498,-1.3427789,0.18158662,-0.23373689,0.43869963,1.6419384,0.4954235,0.2622909,0.57437456,-0.4132904,-0.54396784,0.26810405,0.28560185,1.2154422,-0.21501547,-0.23038568,0.25673318,0.47706303,0.641943,0.87632525,-0.9647099,-0.02310371,0.5442332,0.60242915,-0.41380677,-1.4273573,-0.68556416,-0.6599497,-1.7621403,0.8090882,-0.60613024,0.59660894,1
TCGA-AC-A8OQ-01,-2.3654828,-0.31625056,-0.3461637,1.1039634,0.7212228,0.21754378,0.9835508,-0.8398001,0.562722,0.8334039,-0.2672118,-0.621929,0.81954217,1.5141674,-0.05316318,-0.59410894,0.5562373,-0.07995525,-1.3393494,-0.39545605,1.4197987,0.34469935,-0.3359477,1.4384544,-0.7005987,0.29345238,-1.9756831,-0.9052602,-0.48840973,-0.36616287,-0.40145823,0.26489028,1
TCGA-AC-A8OR-01,-0.30132422,1.2275958,1.1037971,1.5097053,0.32718942,0.26410413,-0.7429166,-1.3289838,-0.8093014,-0.5243626,-0.5412104,-0.6839038,0.38739067,-0.02759591,-0.6986008,1.9802401,-0.9101351,-0.7838724,1.2479715,1.4887826,0.28656545,0.37062293,0.91992,0.8205066,1.074834,0.41886854,1.3470305,-0.17341784,0.7565703,-0.006134077,0.47405306,1.117467,1
TCGA-AC-A8OS-01,-0.04907478,0.28685373,-0.13013323,-0.360272,-1.0248148,-0.14025827,-0.47672814,-0.0033054792,-0.1664317,-0.35492778,0.9715674,-0.37992203,-0.84795326,0.0647035,-1.6471097,0.0012678524,-0.3295746,-0.7723638,0.7328661,0.6760126,-0.8155438,0.7205105,0.11966277,0.71441096,-0.3362636,0.8265911,0.6158074,-0.11965603,-0.49732998,-0.026790848,0.95747364,0.46644515,1
TCGA-AN-A03X-01,1.3230252,1.4817542,1.5731798,-0.69547665,-0.43538597,2.2430186,2.7878132,-0.14950724,-1.6158502,0.925931,-0.82611156,-0.83705,-0.75948834,-0.38427514,-0.3147449,0.8700955,-0.023970906,0.40941826,1.9865799,0.50016373,0.06991512,-0.6579766,-0.68496805,1.7127275,0.32832727,0.16089416,-1.1964208,-1.09078,0.49042818,-0.8509712,0.35244024,-0.592036,1
TCGA-AN-A03Y-01,0.97328615,-0.5121615,0.5565343,-0.95089316,0.560659,0.7946683,0.024267677,-0.7727627,0.5939326,-1.0630876,-0.9373756,0.92508155,-1.2465545,-0.6221249,0.2803504,1.1230158,-0.9770477,-0.4356809,-1.1510202,-1.1645964,0.3556859,-0.68391705,0.19759454,1.9029862,0.9757429,-0.6392472,-0.39297825,1.9119165,-0.36194423,-0.95375836,-1.8543081,1.9149482,1
TCGA-AN-A041-01,1.4902854,-0.693489,-0.8370296,0.22222416,-0.11503511,-0.037924558,0.7613209,0.47843057,-2.2809284,0.9887934,0.7120092,-1.8523139,-2.0950098,-1.0993752,-0.5944747,0.23037453,1.9365848,-1.2019498,1.4915955,-0.72756535,-0.47813246,-1.718054,1.4209396,1.053819,-0.0070764204,1.3041859,-1.0260742,0.49934128,-1.8111804,-1.9708548,0.45607552,1.1300508,1
TCGA-AN-A046-01,-0.3071771,1.9895804,-1.9947395,-0.5075118,-0.015791938,1.8205298,-0.7376231,-0.31555596,-1.1225991,0.022193657,2.9300199,-0.77998376,-1.3792156,1.14976,0.81031555,0.07147354,0.6545653,0.002933072,-0.6959274,0.65189105,-0.30855963,-0.4679113,-0.558995,-0.31192565,0.6022579,-0.7455054,0.41747037,0.33621496,1.7886034,-0.02773983,-1.3927468,1.1024702,1
TCGA-AN-A049-01,-0.049553063,-0.17007123,-1.478577,-0.5969048,-0.3782345,-0.67392856,0.25850448,-0.23711866,-0.6495488,-1.4487576,0.62285805,1.4990131,0.9976735,-0.42609245,-0.30480817,1.563635,-0.33892745,-0.96143955,-1.9338489,0.03313183,0.42662707,0.9761455,0.9751422,-1.291123,1.777419,-0.44827598,0.015978482,-1.0522932,-0.2783587,-0.31167698,-0.5546738,0.99927276,1
TCGA-AN-A04A-01,-0.2513282,0.40094376,1.2025361,1.2352017,-0.10338907,-2.414912,-1.5357482,-0.9272911,1.2605919,1.1766311,-0.4568263,-0.061000418,0.20352717,-0.077869825,0.39578772,-0.6430796,0.12664695,-0.67363197,1.4926305,-0.3311484,0.23507833,0.6129224,-0.46455562,-1.0039663,0.6305107,-0.31293684,0.6001162,-0.31754604,1.7659111,0.44770238,-1.2748506,0.5509961,1
TCGA-AN-A04C-01,-1.4782103,0.36229303,-0.16572273,-0.9020936,1.0907106,0.61176956,-0.9957954,1.6241239,-0.1581422,-3.0147839,-0.35437575,2.0119421,-0.75970525,0.15344161,-1.8118125,1.618453,1.1512693,-0.84160936,-0.710976,1.1359389,0.935239,0.28556877,-1.1901206,0.53317696,0.6529767,-0.4096744,1.0095103,-1.0211772,0.56515986,0.44413435,1.0220658,0.37561026,1
TCGA-AN-A04D-01,-0.76643234,-0.7607285,-1.3185056,-0.5358718,-0.81872714,-0.7362865,-0.83644223,0.4116226,0.41296622,0.03748334,1.1720881,-0.25026324,0.8413561,-0.066461965,-0.3241546,0.0055946573,-0.83040303,-0.19354317,0.48032072,-0.3491833,-0.041823376,0.4643026,0.60267615,-0.7931614,1.5456524,-0.5086155,-0.7625447,-0.2973678,0.21254945,0.049707465,-0.09084438,-1.247789,1
TCGA-AN-A0AJ-01,-0.8554307,0.005164999,-2.2908735,-0.24565098,-0.0065168035,-0.7215704,-1.5047646,1.1495082,-2.1295292,-0.11133446,0.5321255,-0.89801264,0.037947796,-0.35305107,0.864283,-0.95103335,-0.20151398,1.3091408,2.2514837,1.7272745,-1.5823953,0.9903759,0.96243536,0.84164596,-0.712962,0.021228798,0.67272323,0.030012682,-1.6012167,0.61517704,0.8598221,-0.3896599,1
TCGA-AN-A0AK-01,-0.24369423,0.8535736,-0.28968439,-0.17071941,-0.56428975,0.9896444,0.7734359,-0.9976595,0.19912492,0.538266,-0.37523857,-0.31044024,1.3433076,-1.1646905,0.44812423,1.0953282,-1.2069923,0.3958312,1.5698274,1.0621611,0.116523355,-0.216889,-1.5631511,-0.06251738,-0.17515217,0.17142867,-1.5218267,-1.0561858,0.664261,-0.14258222,0.30173615,0.34317335,1
TCGA-AN-A0AL-01,0.6947503,1.2509837,-0.2114502,1.3745363,0.39378923,0.76621693,0.42343524,-0.38251308,-1.1216552,0.6450454,0.44530722,0.9074062,-2.292483,-0.59699315,0.4498792,-0.59968907,0.8027777,-0.8212871,-0.16103326,-2.3166726,-1.1322962,-2.267204,1.5694801,0.7339862,2.906104,-0.2010915,-2.055534,-1.6290166,0.6858909,-1.2555453,0.35899574,-0.11447878,1
TCGA-AN-A0AM-01,-1.290089,-0.19110885,-0.57570237,0.6568867,-0.5302493,-1.187,-0.33372322,0.93257636,-0.6317243,0.5283075,-0.77195466,1.0219153,2.0429409,-1.8331745,1.4697239,1.3686645,0.18931235,-1.9571881,-1.7939098,0.6907857,0.7808266,0.9008795,0.2421092,-1.7927784,-1.0940195,0.9369921,-1.2561573,-1.0219666,0.7537818,1.4586605,0.7836214,-2.4034731,1
TCGA-AN-A0AR-01,1.0030488,-0.014100393,-0.27768186,-0.6997596,2.3071842,-0.058188204,-0.057833795,-0.86569107,-0.7571951,0.22638263,-0.1462566,0.45871517,-1.5340893,0.2927099,-0.5798816,-1.9482082,-0.9997054,-1.2936232,0.6665364,-0.5878572,-0.21550596,0.6570289,0.6619498,-0.5108222,0.87769574,-1.2953615,-0.32389274,0.6147938,2.3556757,-0.7921682,-2.157937,-0.9056636,1
TCGA-AN-A0AS-01,-1.4960536,-0.2867247,0.8785085,0.7459329,-2.6274753,1.6733432,-1.4781468,-1.5110224,-0.48035347,1.1148977,1.8950369,-1.2474154,-0.3179274,0.2160888,-0.8509658,0.113948196,1.6825967,-0.670926,-1.1141473,-1.1331351,0.11862825,0.2744402,0.04533299,1.1772684,0.6366671,0.17041026,0.28535813,-1.7092685,1.5553094,-0.77745795,-2.3119469,1.0711124,1
TCGA-AN-A0AT-01,-0.27696824,2.2373536,-0.09246719,-1.65477,-0.5985305,1.9808198,-1.4590535,0.35512587,-1.7605036,0.19135562,0.53698564,0.8865278,-0.7166142,1.9361966,-1.2195857,1.1320904,-0.27187362,-2.4052432,-1.1400454,-0.32616442,0.06271664,-1.0958209,-1.3746502,-0.7534241,0.17941977,1.0032566,-0.49337035,-0.13952401,0.51519346,1.299283,1.2332195,-0.45301226,1
TCGA-AN-A0FD-01,-1.4485672,1.2523338,0.0029984722,-0.08356219,-0.6454896,0.2765936,-0.834809,0.9189761,-1.1539584,-0.907259,0.059933733,-0.40964139,1.337858,0.62708586,-1.1473595,1.612527,2.6154537,-1.2072724,0.8270967,-0.88697475,-0.2072636,-0.11218835,0.35131952,0.3061761,-0.5305414,0.39503533,0.541348,-1.5421561,-0.73715866,-0.8588637,0.69091314,-1.1837221,1
TCGA-AN-A0FF-01,0.5920827,0.82176477,-0.032518044,-1.6904612,-1.4561903,-1.7758629,-0.5509537,1.5557473,-0.051391333,0.06490896,0.07520181,-0.674418,-0.057487033,0.34501225,-0.10091854,0.5971672,-1.2435949,0.054519188,-1.345726,0.4899383,-0.49066028,-0.351537,1.213558,1.0849489,-0.22325298,0.09763106,-1.9305543,-0.61232376,1.1123685,-0.5622819,-2.4879916,-0.32688192,1
TCGA-AN-A0FJ-01,-0.68928856,-2.1007197,-0.8053123,-0.4095074,1.8207475,-2.5685418,-0.9836987,1.5382344,1.9123673,0.3115334,0.50895303,-0.14840774,1.8182901,-0.2886802,0.5639056,0.23643155,0.8828602,-1.9080399,1.6554165,0.17968018,0.2797636,-0.03167329,1.0093889,1.63765,0.6353779,2.0573618,0.45976108,-1.7895849,0.22055274,0.01475412,-0.4900088,1.3828112,1
TCGA-AN-A0FK-01,0.30560103,0.60147387,0.93543154,-0.6189427,1.1121489,-1.212122,-1.0964046,-0.5547434,-0.2713407,0.29473168,0.36445636,0.6092013,-0.7145627,-0.5186255,0.8420083,-0.16280593,1.0882566,-1.7896451,0.69447565,-0.08277999,-0.3458442,-1.5129731,-0.2030947,0.8174351,-2.4817014,-0.6976956,0.011877432,1.5680171,-1.7346517,-0.60510236,-0.8428306,0.59765625,1
TCGA-AN-A0FL-01,-1.9342159,-0.38527882,-1.2835234,0.45258003,0.7824769,-1.2419392,-1.620438,-1.380843,-0.7298649,-0.7117604,-0.9814664,1.308983,1.1969881,0.96586215,0.4816125,2.0403883,0.30813342,-0.7380911,1.6029496,-0.12125115,0.51572406,-2.043635,-0.6202322,0.6700637,-0.69247705,0.53446174,-0.77849275,-0.80228347,1.4071678,0.8035772,0.819435,0.2191418,1
TCGA-AN-A0FN-01,-0.27490753,-0.3802783,2.1756437,0.12721609,0.4253707,-0.27349868,2.16852,-2.3659463,0.8828635,-1.0754987,0.79237074,0.42629445,0.73497313,1.8016716,-1.1406027,1.653782,-0.6342248,1.5049688,-0.37954846,-0.73595905,0.49434832,0.92500424,-0.22651702,-0.136949,-0.39631823,-1.3117814,-0.06495184,-2.1738687,0.7587098,1.0553042,-0.19291404,-1.3485932,1
TCGA-AN-A0FS-01,0.39345628,0.55663013,2.009471,0.8825496,-0.48422158,1.445331,-0.078928895,-0.43780082,-2.3986156,1.8089347,1.1799849,1.6716315,0.36329958,-1.522578,-1.4876546,0.010585694,-0.31249714,-1.199981,1.1649746,-1.7649736,0.5996681,-0.96666926,-1.3926113,1.7050182,1.0313065,0.2357706,0.29667,-0.35063934,-0.4049104,1.3899559,0.16371025,1.006498,1
TCGA-AN-A0FT-01,-1.1735743,0.64738923,-1.1519154,0.5194908,-1.1655215,-1.2613257,1.6167135,-1.1372632,0.25064763,2.360491,-0.3433226,-0.32913688,1.6867052,-0.20073795,0.14148909,-1.6880513,0.6063834,0.35700992,0.2701775,0.20624481,-0.6417102,0.59674823,0.82144094,-0.1791776,0.49565208,0.8406032,0.50792557,0.27055016,-0.029333778,-0.47986937,0.8860566,-0.9004273,1
TCGA-AN-A0FV-01,-1.9612341,-0.62023854,-0.049283426,-0.12416758,-1.0760489,-1.5023023,-1.1139942,-0.8147551,-2.679696,1.2017267,0.58246493,-1.696439,-1.0853957,-1.1313992,0.46106395,-1.1384195,3.2745605,0.5194957,-1.0867623,-1.0573752,0.15621099,0.5767547,1.467177,-1.3704602,0.44110844,-0.4618233,0.90429294,2.2736957,0.7367313,1.1170915,-0.3835875,-1.0638629,1
TCGA-AN-A0FW-01,0.9911903,0.66155505,-1.3344496,-0.01195576,1.472598,0.37695745,0.11754922,0.5676415,0.2527525,0.454228,-2.769268,-1.5555632,1.5446563,-1.3577255,-0.8774865,0.6473073,0.9360777,1.4599504,-0.5505786,-0.40926054,-0.30967703,-0.5304115,0.025390085,-0.2913498,0.8855252,-0.9180102,-1.6960359,1.7326279,0.44375622,0.6424695,1.3444121,-0.7131816,1
TCGA-AN-A0FX-01,-1.2896051,0.1110795,1.8531066,-0.07060803,0.2693226,-0.51241964,2.4862337,1.0615704,-0.6525712,-0.8747554,1.1349708,-1.1875613,0.28757316,-0.2919311,0.04776179,0.058765166,-0.8645597,0.3456289,-1.2266476,-0.11426851,0.5090077,-0.3382471,-0.1350495,-0.35197297,-0.74220157,-1.3175098,0.10742673,1.277023,1.4066964,-2.0273392,-0.630043,0.5787256,1
TCGA-AN-A0FY-01,-0.829012,0.47823605,0.83357155,0.6450474,0.91436464,0.5377302,-0.022866208,-1.3418975,0.8534355,-1.1746998,0.37512064,0.5982463,0.45091274,-1.0746524,0.5306687,-1.0475471,1.1114682,0.13031688,0.5769401,0.21955854,-1.8344401,-0.2725261,-0.6744937,-0.04069692,-0.9740377,-0.3428759,0.5784806,0.4560633,-0.041254446,-1.0876853,-0.35071215,0.76986915,1
TCGA-AN-A0FZ-01,-0.68455845,0.8921744,-0.096511684,-0.19751446,-1.4588103,-2.0925438,0.7089017,-0.041493215,0.05422102,0.4826743,1.0047003,-1.2985791,-0.6233503,-0.29528356,-0.34611824,-0.32755637,-1.2487407,0.9415839,0.87189156,0.85102403,-1.787607,0.12735182,0.3888677,-0.6178455,-0.47129685,0.2654145,0.23165435,0.1102855,-0.12076138,0.019113054,-0.5650095,1.9613624,1
TCGA-AN-A0G0-01,-0.22888735,1.1613995,0.7121878,-1.4206042,0.37729633,0.62913656,-1.1049302,0.18513356,0.56324136,-0.036512114,0.8953144,-0.48111382,-0.05169244,0.3650877,0.20089403,0.7794603,2.2065022,-0.05661112,0.52191144,-1.5377443,0.17712478,0.22735868,0.68004966,-0.5592511,-0.8029196,-1.1103843,0.5311205,-2.280706,0.47464937,0.40349844,-0.36511305,0.34436458,1
TCGA-AN-A0XL-01,0.87520903,0.3011053,-1.1867038,-1.404622,-0.7920871,-0.9044415,-0.36378038,-1.5358609,1.1614759,0.094931774,0.8685377,-0.2677659,-0.7027075,0.5523678,1.4161701,-0.4416926,-0.6717455,-1.7539381,0.24642941,1.2688473,-0.14915591,0.5442426,-0.35827765,-0.15245481,-2.5954268,-0.21934521,0.15287045,0.7482534,-0.242791,0.34006113,0.2841868,-0.103232354,1
TCGA-AN-A0XN-01,-0.82928765,-0.8673941,0.032211848,-0.20567726,-0.3856856,-0.47482163,-1.2162229,-0.49978754,0.11598474,0.9541722,0.7903642,-1.1963497,0.16563909,0.52333474,-1.0654095,-1.3139677,-0.51706475,1.2896931,-0.15186317,-0.10581811,-0.05489823,0.24755347,-1.3965199,0.86631286,0.26768407,0.45626286,-0.4435323,0.060982496,-0.52650386,0.1517868,1.2354329,2.0173836,1
TCGA-AN-A0XO-01,0.104433075,-0.7178106,-0.20201467,0.55513984,0.4682896,0.5677954,-0.50725734,-1.1802919,-0.6019639,-0.16664165,-1.6065793,0.9450271,-0.36309674,-0.450396,-0.1183729,-1.5163456,0.44280472,0.2269123,-0.25677222,0.8067537,1.1775314,-0.7207113,-0.019116018,1.685889,0.63845974,-0.36666632,1.17158,0.32171446,1.4299216,-0.3341965,-1.8374274,-3.0509682,1
TCGA-AN-A0XP-01,-1.6701788,1.2719449,-0.772653,1.0897744,-1.2562058,0.8604184,0.036413785,-1.0119374,0.38069925,-1.4343227,-1.1466303,0.23841693,-1.0137231,0.34871662,-1.5747455,-1.4571302,0.88201624,0.090558976,-0.48083633,-0.7303369,-0.56332964,-0.23611242,0.019913048,0.67628384,0.7799935,-0.5617631,1.7203503,-0.77424324,0.34418294,1.1581979,0.62544674,0.4929919,1
TCGA-AN-A0XR-01,0.6981857,-0.5691998,-0.6125638,0.12421062,0.06362809,0.8956646,-0.7757475,-0.9720152,-0.3656129,0.25566837,-0.6610064,0.75489396,-1.0956438,0.24849068,-1.0335622,1.4672813,-0.056936227,1.0184567,0.24607605,-0.9658489,-0.8411647,0.39964244,0.47466186,-1.0933459,-1.424395,1.06994,-2.9781094,-1.8916668,-0.95990384,2.3916082,0.09317524,1.2361869,1
TCGA-AN-A0XS-01,0.35943854,0.96932,1.1081578,-0.2734089,0.41394395,0.12044839,0.870084,0.20588928,0.739394,0.98453116,-0.59394974,0.61781895,0.19429456,0.25965947,-0.59899235,-0.14027096,1.2883999,0.9318859,1.4515033,-2.36335,0.77576506,-0.42500186,-1.5721421,1.1998599,0.8603203,-0.7604836,-0.9946535,-0.70361185,-2.2374215,0.45871517,0.47284985,1.1035409,1
TCGA-AN-A0XT-01,-1.45205,0.8508522,1.1507288,-1.1719064,1.1727748,0.42014888,0.90932226,-0.4622793,-0.94472015,0.628464,0.6788345,0.36385527,0.29720855,-0.70099443,-1.0666378,0.67848116,1.002618,-0.4830903,0.6742177,-2.8846257,0.78467876,-0.5278651,-2.364981,0.50863075,-0.6269985,0.5696416,-0.45784092,1.9060394,0.9613074,0.53869927,0.08649892,-0.32581937,1
TCGA-AN-A0XU-01,-0.16433942,0.6861866,1.381948,-0.117850795,0.91734725,-0.94567925,-1.9193149,0.050366886,0.058371678,-1.6009516,-0.63045144,-0.78575313,1.0149381,0.5241805,-0.5161286,1.0875483,0.9253529,-0.83664024,-0.10123237,-0.05601954,-1.7844418,-0.060886443,-0.5267343,0.44153923,1.340493,-0.42148417,-0.6866601,-0.412728,-1.4843134,0.18418473,1.6713369,0.5678747,1
TCGA-AN-A0XV-01,0.3926532,-2.5982451,2.007042,0.7715857,0.59072435,0.54622066,0.952836,-1.5027853,0.47805664,0.669598,-1.2245773,-0.27035722,-1.469521,0.8516598,-0.051910467,-1.1235871,0.55053574,0.70575505,1.1048266,-0.8566485,-0.47085103,-1.0701454,-0.490923,0.18110651,-0.7377399,-0.065468825,1.2014762,1.0557384,-1.9577188,1.2076418,-0.9033433,0.017180698,1
TCGA-AN-A0XW-01,0.6998455,-1.0850695,-0.9414699,-2.2980578,0.50347877,0.022500638,0.86311394,-1.5571263,1.2805768,0.44861636,1.1863569,-0.89202595,-1.4222015,-0.13224033,-0.24444258,1.0378481,-0.9926904,-1.2123017,0.14192247,-0.30279794,0.4996082,-0.41560623,0.78370714,-0.5814425,-0.6608233,-0.1744364,-0.042670086,-0.019809106,1.1378225,0.19916557,-2.2250798,1.1824857,1
TCGA-AO-A03L-01,0.26654303,0.5176794,-0.44798124,-0.71940964,0.4945703,0.5132921,1.4601486,0.21427222,-1.3471446,-2.150095,1.9629288,0.52864844,0.44707787,0.51902616,0.038070615,0.619537,-0.12656094,-0.4657654,-1.2289099,1.1429286,-0.9445178,0.09174477,-0.036940105,1.4197152,-1.6740438,1.7192359,-0.55112976,-0.29493666,-0.0054109413,-0.26695523,-1.1569911,-0.6777748,0
TCGA-AO-A03M-01,-0.15678097,-0.1885327,-0.1726024,-0.07676701,-1.0565088,-0.23931183,-0.8237195,-1.4899313,0.49358714,2.0279844,0.06613661,0.13601415,-0.273721,0.12517299,-0.8462782,1.887713,-0.28692463,1.1249146,1.3552611,-0.05839988,-1.745156,-0.74476147,-0.6362083,0.27076462,1.123727,-0.8665908,0.045874055,-0.33993444,-0.09627634,1.0615324,0.267281,-0.9583221,0
TCGA-AO-A03N-01,0.056341972,-0.5814672,0.018361,1.261759,0.2446373,0.20215534,0.8743797,0.39520264,-0.9378269,0.027227689,0.5582751,-0.50110596,-0.5349053,0.36832798,0.64989114,-0.62179124,0.6889401,-0.6719618,0.15791532,-0.31755158,1.5150583,-0.9382605,-1.0137067,-0.77741945,0.2612988,-0.53931844,0.096293114,-0.28268796,0.17216721,-0.39842963,-1.6391621,-0.08918776,0
TCGA-AO-A03O-01,-1.9841508,0.09394216,-0.7193864,-1.71591,1.2325217,-1.6534777,-0.19445199,0.08654934,-0.05596084,-1.7142265,0.16747005,-1.5982404,-0.05281651,1.4569231,0.31345007,1.8575166,0.78708315,0.10373103,0.53724205,0.5666635,-0.56744325,0.31443632,0.62371767,0.7021856,-0.3602534,-1.3549625,0.69551855,-0.84954786,1.6052278,1.1204449,1.0497606,-0.016534898,0
TCGA-AO-A03P-01,-0.47712046,-0.7278135,-1.757057,0.1898048,0.82871914,-0.8056903,1.5895275,0.6003953,0.008578129,0.7431433,-0.58443177,-0.276725,0.46312895,-0.02124745,-0.06214562,0.06582324,0.025391404,1.1047509,1.0791668,1.1102487,-0.5265482,-1.0159101,0.8919725,-0.83662605,0.8169301,0.043229043,-0.29326594,1.6870713,0.55951756,0.11479314,-0.17680316,-1.8167925,0
TCGA-AO-A03R-01,-0.6256311,-0.20131731,-0.3676733,1.424039,0.3873869,0.2156421,-0.03415164,0.2623794,0.065721124,1.830929,0.6086997,-0.13815764,0.297372,-0.8498673,1.4465587,-1.006608,0.9477987,1.2081013,-0.68842477,-1.6610268,-0.8506615,-1.1540195,-1.7632825,-0.62250805,0.26042664,-1.0324262,0.038563564,-0.12107684,-0.07691963,-0.85153884,1.0877548,-1.782106,0
TCGA-AO-A03T-01,1.021593,0.7926664,0.61254853,0.97827846,0.605518,0.23096459,-0.58062565,2.339018,-0.1549181,1.1427938,1.168384,-1.8140175,1.0845199,0.7262663,0.58228666,0.6776653,-0.6416334,1.8687346,1.1117817,1.1057072,-2.6875865,0.2764226,1.2671124,0.1361621,-0.39101115,-1.4044675,0.28368953,0.34863612,-0.23841742,-1.5366822,-0.004328326,-0.48325345,0
