submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-AC-A23G-01,0.22431543,0.06501435,0.47174796,0.065473355,0.95124054,-2.7319038,-1.2847736,0.071722284,-0.1722768,0.2812074,-0.40981483,-1.0833614,-1.6521642,1.0909188,1.8360765,1.1273603,-0.3008004,-0.6295148,-0.7488816,-0.3320567,0.034555335,-1.1309484,0.33377406,0.5801738,-0.80742073,-0.57033134,1.5998485,-0.24907231,-0.5402429,-0.5920612,0.49891928,0.38757226,0
TCGA-AC-A23H-01,0.3644191,-1.4408094,-1.332956,0.29909205,0.39487785,-1.1317724,0.80086815,0.98904145,0.44241717,-0.9784833,-1.9359345,-1.38197,-0.57817924,2.341034,0.20045924,0.25071776,-0.6484454,-0.20740585,0.9716449,-0.11704729,-0.06745499,0.0044366643,0.42743278,1.3956175,0.52260876,0.5041816,0.5080961,-0.6172734,0.56410754,0.39047933,0.3817184,0.3349814,1
TCGA-AC-A2B8-01,0.77453256,0.7743128,-0.43376672,-0.066644005,-0.3211875,-0.54295886,-1.1151047,-0.19691956,-0.88358283,-0.25638777,-0.45734835,-0.89437896,0.13382304,1.8285135,-0.15663096,-0.65921354,1.0800107,0.86963123,0.63161504,-0.03391785,1.6667236,-1.1724924,-0.4603119,-0.24866486,-1.5953776,-0.07000188,-0.8959749,0.69115174,1.1307772,-1.011352,0.06880349,-0.12988377,1
TCGA-AC-A2BK-01,0.05171674,-0.025548005,-0.2538677,-0.38133597,0.536527,0.9015005,1.8317848,0.43941426,0.26060018,-1.1295767,-0.04337843,-1.167905,0.24280119,0.49147642,-1.2437717,-1.0992197,0.005906297,-2.3070579,0.34638655,-0.85329217,-1.2234322,0.092675686,-0.18941528,0.33574843,-1.2996479,-0.4225,-1.0881573,0.08041861,-0.7857431,0.9991306,0.8675002,-0.4405606,0
TCGA-AC-A2BM-01,1.5942116,0.3078437,-0.87587374,0.2907179,0.72067773,-0.32527402,-1.8254434,-0.023446033,0.53288656,-0.26388705,-0.026870202,-0.147922,0.91717863,-0.939032,-0.52421457,-0.8025641,-0.39297178,-1.064977,-0.39672822,2.3054376,-0.047190804,0.10072863,0.6406842,-0.11690896,-0.7910202,-0.41929808,-1.2842216,-0.114321984,-1.4453361,-0.69109195,-0.19182548,-0.50074327,0
TCGA-AC-A2FB-01,-1.3067319,1.6233815,-0.913694,-1.2296815,1.0020639,1.3508875,0.2548002,-1.1216437,-0.6972723,0.8405582,0.9689263,0.72387326,-0.78746283,-0.5956325,-0.25993574,-1.8582125,-0.9833433,-0.4735176,-0.9839918,1.3688917,-3.1006181,0.5691946,-1.3075273,2.2452807,-0.30843753,2.2318177,-0.9845313,1.0198175,1.1550767,0.5474073,-0.70082283,0.77922267,1
TCGA-AC-A2FE-01,0.5255887,0.689922,-1.8095587,1.3147823,0.78646064,-0.59548235,-1.4037037,-0.017694067,-0.09162794,2.3582826,0.49273145,1.4169787,-0.30779546,-1.9481984,-1.1957448,1.5359367,-0.36827967,0.4540979,-1.2480897,0.13697991,-0.43633413,1.8147576,0.70472574,-0.4474185,-1.074619,-1.6360049,-1.1113807,-0.124342725,0.92355454,-0.64152235,-0.4482458,-0.45287454,0
TCGA-AC-A2FF-01,-0.094689324,0.5910191,0.12343694,-1.6783744,-0.7387988,0.5826006,1.1606687,-1.4287155,0.29448187,-0.20713493,0.86522543,1.2308718,-0.41352588,0.4324589,2.943846,1.4161373,0.02275078,-1.3484169,-0.7494938,-0.33612743,-1.8714265,-1.5790168,-0.717588,-1.3930252,0.885964,1.1117791,-0.6750349,1.1943674,-0.6843535,-0.6541597,-0.50558424,0.5471381,0
TCGA-AC-A2FG-01,-1.6891448,1.9029477,-0.32066137,-1.0061059,-0.2662399,-1.4530466,0.91986763,0.6773833,0.46907753,1.2908082,1.0778053,0.5923362,0.75937235,-2.1774857,0.8011125,-0.2837185,1.9282004,-0.21212785,1.2370057,-0.38196555,0.03968247,2.2571573,0.8650658,-0.13877247,0.6225924,-1.0720236,-0.77452195,-0.14183854,-0.13310254,0.09476246,0.30418217,1.8529662,0
TCGA-AC-A2FK-01,-0.5583248,0.7771832,-1.2879788,1.349903,0.12830794,1.8678981,0.6169346,-1.7255406,-1.512263,1.2513069,-0.23886292,1.9284383,-0.89457875,-0.68570095,0.0015673768,0.27372605,-0.6798741,0.3025134,0.6603259,-1.6512245,0.115247235,0.8258575,1.526025,1.1719846,0.25423923,-0.614853,-0.5617994,0.42985064,0.89131695,-0.74189216,-0.9154,-0.15480958,0
TCGA-AC-A2FM-01,-0.6898651,0.095474966,-0.26027903,-1.2808065,-0.4852655,-0.17876008,0.63110834,-0.19881222,-0.6228053,0.9487932,2.0377464,-0.8473293,1.6714149,1.5027158,0.15673418,-0.68218243,-0.46934628,0.6147699,0.6748286,-0.4976992,0.100417644,0.3228313,-1.3590717,0.20538357,-0.26786363,0.30555844,1.5216377,0.3113046,0.45470765,-0.07591335,2.096146,0.80959433,1
TCGA-AC-A2FO-01,-0.91434735,0.73764193,-0.46685332,-0.8863805,0.6142604,0.60317826,-0.41332012,0.5392993,0.31472996,-0.5430109,-0.85999095,-0.9528103,1.0025079,0.18927662,-0.05671017,1.526014,0.7109776,0.92536616,-0.27431604,-0.6593717,-0.35929027,0.61363304,2.5723417,0.6225461,0.9815537,-1.4031769,0.22769952,-0.7405407,0.67769676,0.30169523,-0.576499,-0.88275677,0
TCGA-AC-A2QH-01,0.093316995,0.30526462,-0.29148927,-0.2167953,-0.46394408,-0.98337847,-0.18337376,-2.0262072,-0.0014976002,-1.8547336,0.85609245,-0.36724493,-0.63486445,2.190965,-0.22359228,0.75615114,-0.01506754,0.7236008,1.0446107,2.2794113,-0.7648294,0.7749108,1.0056521,-0.21829739,-0.1273371,-0.76717407,0.77075374,-0.64791477,-1.186342,-1.1707827,-1.4296283,1.8181067,1
TCGA-AC-A2QI-01,-1.3712009,0.6503272,0.31769797,-0.7655439,-0.76181746,0.48692486,1.2097412,-1.284962,1.4172385,0.16954485,-1.0267944,-1.0210425,-0.21718322,-0.55522716,0.08762187,-1.0022007,0.17277056,-2.0976434,-1.3127126,0.2651381,1.0805463,-0.6305926,-2.8326888,-1.0323297,-0.61062986,0.6315266,-1.0854414,1.594151,-1.1692443,-1.4019454,-0.19003612,-0.29304612,1
TCGA-AC-A2QJ-01,2.3066928,-0.6795774,1.4854825,-4.2143564,0.8859731,0.03754219,0.93700194,-0.27520674,-1.1556144,-0.3557735,-0.13618639,1.2889684,-1.4642907,1.2234514,0.42841446,-1.8153032,-0.0752535,0.8295353,0.1106443,0.4516119,-1.6634657,-0.48362973,0.063012466,0.56050813,0.96454644,2.0207686,1.1673194,-0.4389208,-0.7808695,0.57138485,-0.6133611,0.17660747,1
TCGA-AC-A3BB-01,-1.1459031,-0.8927124,1.5066648,1.5078349,-0.2864506,-0.9378635,0.6541944,0.41417027,1.213531,0.2324133,-0.907375,-0.41131163,0.24717823,2.7528446,1.0386854,-0.0044017136,1.6683052,0.3464268,-0.65774596,1.6316471,-0.023881137,0.9039458,0.7517666,0.46700722,1.4250562,-0.37122375,-0.83325756,-1.1146476,0.069014534,-1.8842835,-0.95787966,0.0095305955,1
TCGA-AC-A3EH-01,0.66133153,1.2596015,1.4679561,1.1722313,0.048470575,-0.024350313,0.8610812,0.18989356,-1.3460034,0.5663955,-0.007339157,-0.61075366,0.29042795,-1.489864,-0.2692078,0.020909866,-1.1593788,-0.54524004,-1.1723201,0.85096425,0.5943045,-0.7302176,0.5545105,0.52764213,1.1797413,-1.9271667,0.31413972,-1.2689055,-0.19619423,-0.44727534,-0.0296404,-2.0936954,1
TCGA-AC-A3HN-01,0.73837435,-0.60936254,0.41064295,-1.1820163,-0.53684056,1.3059094,1.2220944,0.7514967,0.22567934,1.2806292,-1.051065,-0.6192016,-1.4105297,0.28658935,-1.587619,-0.3530322,1.7662201,0.041051064,0.1648759,1.2318183,0.6422444,2.0265121,0.3099406,-0.24901292,-2.4541402,-0.14156757,-0.43430397,0.2406345,-1.365811,2.068034,0.88823044,-0.7524083,1
TCGA-AC-A3OD-01,-1.4536335,-0.6611075,1.4674631,0.07932012,-0.6557759,0.33446592,-0.6084911,-1.5169915,0.32008094,0.11205962,0.53442466,0.57745403,0.088629656,0.7991512,0.4352147,-1.5262874,0.53863245,-0.44428614,1.3198292,-0.5201457,-0.20964834,0.9698111,-0.46443948,1.0997872,1.0931846,-0.022703126,-0.33855718,0.87724715,-0.24802083,0.7917143,-1.426201,0.84900624,1
TCGA-AC-A3QP-01,-1.2245852,1.2520292,-1.4039142,0.47414747,0.020717897,0.39901167,0.8172647,0.36428583,-0.17589727,0.73305506,0.8305295,-0.93458694,-1.7284648,0.022583708,-0.87529635,0.18843435,-0.1866405,-1.1843646,-1.1202524,-0.7116853,0.35257816,0.3241342,2.0989208,-0.8804332,-1.5790101,0.8480087,-0.7179639,0.69597274,-1.1241927,0.47550648,-0.33489758,1.3778052,1
TCGA-AC-A3QQ-01,-1.3532878,0.69060063,1.1709538,-0.016477123,-1.2732669,-2.1439545,1.2785652,0.3800094,-1.4578043,-0.4071775,0.4319277,0.43107945,1.7020549,-1.2951533,2.3624673,0.52668214,0.012800805,0.6255394,0.57925206,-0.3846364,1.0512726,1.0538054,1.0123246,0.25438806,1.3412138,0.7524601,1.0548685,1.7255942,-1.4716473,-0.8324058,-0.750816,-0.4957155,1
TCGA-AC-A3TM-01,0.71756244,1.0866741,1.1132982,-0.28340203,1.7048459,0.7997426,-1.6865743,0.046924576,-1.1109371,1.833133,-1.4798751,-0.5146457,0.41196465,-1.7463579,1.9540209,2.6009521,0.95129025,1.3059107,-0.6653029,-1.5200531,0.58275807,-0.21169916,-0.57233834,0.7337447,-1.2991349,0.0791858,0.63354397,-0.8307991,1.5288017,-1.069418,-0.33231735,-1.9405589,1
TCGA-AC-A3TN-01,-0.64415354,-1.5281653,1.2308221,-0.30709472,1.5033199,0.5477426,-2.0795796,1.6734173,-0.021795075,1.7030281,-0.41489053,0.6885218,-0.15723437,-1.2207654,0.6727019,0.03583108,0.2646243,0.90935874,0.026462302,0.23448241,-0.38333976,0.22360802,-0.7335123,-0.71464473,0.5615395,0.25901997,-0.114569545,-0.7548166,0.15450585,-0.7678143,0.8320786,2.3668094,1
TCGA-AC-A3W5-01,-0.6453316,0.12474418,-0.8317188,-2.775125,0.5006039,0.44321588,2.322817,1.0545403,0.90629065,-1.1223018,-0.44266772,0.43313235,0.9196587,-0.9032863,0.084419586,0.30846518,-0.20910381,-1.4313267,-0.79076684,1.435705,1.3302609,-0.56466925,-0.24221262,0.6708639,0.28846532,-1.1135601,-0.60946953,0.33979774,1.1180208,-0.13577028,1.1230546,-0.5225538,1
TCGA-AC-A3W6-01,1.2697102,-0.21584576,-1.9745013,1.0644782,0.35805368,-1.0986329,0.065595366,1.0298387,0.70533764,0.51722085,-0.7085794,-0.8529228,-0.72157246,-0.7442782,0.45321447,-0.485507,-0.7400405,-0.14567013,0.91005576,-0.49388278,2.6032088,-0.40376458,-0.4555017,0.9080118,0.20752594,0.6863905,-0.42995363,-2.0224612,-1.6397482,1.5691705,0.7650364,-0.5625739,1
TCGA-AC-A3W7-01,-0.24913085,-1.0513347,0.22699933,2.1727989,2.9217544,-0.4665531,-0.075268626,-0.5832134,-0.1723113,-0.35873654,-0.93240774,-0.25741887,-1.0859202,0.11602032,-1.4758091,-1.0032513,-1.4621662,-1.3470426,1.4152743,2.1770546,0.023736268,-2.4587138,0.1869912,-1.5613948,0.16384262,0.50904495,-0.59256256,-2.117259,0.3374352,-1.0877428,-1.7088065,1.6887506,1
TCGA-AC-A3YI-01,0.90001255,0.6687114,-1.2948488,-0.19577819,1.3613389,-0.37997583,-0.5798147,0.36967993,2.015982,-1.543574,-1.5212681,-2.0723023,-1.271323,0.29906896,0.18831486,-1.4965392,-0.048386198,-0.6363694,-0.31968996,-0.5849917,-0.11124243,-0.6893677,1.3736502,1.3517376,1.5407346,-1.0041529,-1.2613914,0.23153418,-0.57043815,-0.07505986,0.7398443,-0.18627535,1
TCGA-AC-A3YJ-01,1.2414895,0.048523497,-0.424631,0.16960417,0.025489133,0.13839093,0.044602487,-0.62109464,-0.24720469,-0.21441369,-1.041955,1.6388192,0.323475,1.0044049,0.71716714,-0.7957561,-0.84457874,-1.304061,0.054609165,-1.2470844,0.9098557,-0.65881115,1.4283963,-1.2911445,0.6388613,-1.4216344,-0.2555801,1.1839128,0.9760535,0.9333163,0.3760113,-0.15742768,1
TCGA-AC-A4ZE-01,-1.6484901,0.029847492,-0.3623043,0.4880372,-0.20726992,0.48392788,-1.1710184,0.4350465,-0.11236642,0.26656532,0.48163652,-0.3530744,0.1934579,2.6833985,-0.51009166,0.538497,-0.05834681,-0.93493533,-0.048162226,0.19726357,-1.1019198,0.4477281,-1.9307673,0.9112559,1.5578545,-0.015315851,-0.31740105,1.9760867,-0.4555754,-0.8543621,-0.5352043,-1.6273289,1
TCGA-AC-A5EH-01,0.72039306,1.496518,0.9362934,0.5860462,0.38602102,0.18141945,1.5086397,-0.27843958,-1.4368811,-2.7136683,-0.037476648,0.7374295,1.1025136,-0.092920065,-0.21398458,-0.5782476,0.25022867,-0.2698002,0.25015625,2.2889447,0.27959302,1.26449,-1.674341,-2.432663,-0.8538856,0.4144044,-0.084420145,-0.77201176,-0.90996325,-0.32385755,0.9913524,0.23425186,1
TCGA-AC-A5EI-01,-1.6245599,1.397255,-1.1244073,0.75649226,-0.18636644,-0.13016517,2.0051763,-0.20724967,-1.2013851,-2.2332947,-0.096230716,0.30060187,0.61315364,0.070914574,-0.008261119,2.164633,-0.69826174,0.68641776,-0.48355484,0.44411257,-0.05274788,-0.47414145,-0.17461222,0.5300959,-1.7397323,-0.20668232,-0.7411574,0.556079,0.12631832,0.09014508,0.22201173,-1.4826218,1
TCGA-AC-A5XS-01,-1.8998038,-0.6552738,-1.1445472,-0.18222082,0.1695625,1.2016045,-0.36566472,-1.0464519,0.014488235,1.38863,0.2759954,0.44110575,0.19499114,-1.4049811,0.47644886,0.09489276,0.5982482,0.05611111,0.83316934,1.3565946,0.919033,-2.5621533,-0.45534056,-0.3224362,0.80709714,-1.2106194,-1.2010064,-0.15533255,0.5222221,-0.46761072,-1.0307066,-0.52803856,1
TCGA-AC-A5XU-01,0.9921572,0.79383826,-0.9303839,-0.25655743,-0.5388211,0.21613117,-0.8454858,1.2714182,0.4455341,-1.4016874,0.35608366,-0.7799575,-0.18955736,0.9396334,-0.12987839,0.18777888,0.17312312,-1.7427413,0.58390784,-0.4391725,-0.38071263,-1.1962641,0.072723106,0.6857685,-0.87041754,2.3271928,-1.0396115,-0.39032987,-1.8341088,-2.314957,0.6262853,-0.17172013,1
TCGA-AC-A62V-01,-0.23527485,0.53372455,-0.89981997,0.1841308,1.3484472,1.1904986,0.40322405,0.3712353,1.2626631,-1.2845645,-0.04001434,0.10996839,0.8784433,-0.083095044,-0.9445397,1.1193668,-1.729012,-1.4367882,-0.8122907,-2.2632866,0.41107592,-0.30968812,1.1870781,-0.12791543,2.1352992,-0.013257917,-0.032408565,0.87822354,-1.0404527,-0.38247567,1.476764,-0.23757222,1
TCGA-AC-A62X-01,-0.21790776,0.274801,0.39433864,2.1879797,0.62741494,0.71806735,0.15484591,-0.59908676,0.97867894,0.52194244,-1.2770615,-2.8608305,0.38543007,0.327097,-0.9621694,1.8021952,-0.84156,-1.1234713,0.0092968345,-0.056335557,-0.08815989,-1.7503425,-1.3985251,-1.2179435,0.09705084,0.41403538,-0.36525705,-0.28168458,-1.5555112,-0.22633009,-2.1468039,0.6715054,1
TCGA-AC-A62Y-01,-0.20867185,0.59524673,-1.1883583,-0.50526553,0.28484464,-0.9301657,0.4190415,-0.28294533,-0.5298719,0.8155304,0.16548583,0.22461852,0.2701349,-0.823224,-0.04069147,0.1280617,0.041182894,-2.2808297,-0.6112667,-1.2220594,1.7421656,0.8548495,0.764712,0.17100796,-0.73666126,0.55200547,-1.0577936,-0.024797872,-0.46449053,-0.7152159,0.44422328,0.7875167,1
TCGA-AC-A6IV-01,1.6270006,-1.5791024,-1.0328563,-0.91318864,-0.27945864,0.9119815,0.99425435,-0.3667444,1.1851206,0.92223155,0.3033027,0.17027226,0.08315968,-0.20090207,0.4391441,0.528894,-1.3295978,-0.33569205,0.3442852,-0.39251634,0.30463195,-0.27637708,1.1813835,-0.13765384,0.3340749,-0.55305564,1.4311882,-0.018976148,0.60536444,1.1134274,-0.20904978,1.3754176,1
TCGA-AC-A6IW-01,-0.423758,-0.051164206,-0.5805759,-1.3999463,0.114671424,0.098397,-0.9613438,-3.1191828,0.5917911,-0.21932591,-1.043368,-0.2905055,-0.52646005,-1.4095472,1.3581083,3.507741,0.66136676,-0.40572855,-0.52442497,0.1577459,-0.47550833,0.4919895,0.63211447,1.4870056,-0.7448272,0.012010916,0.4714824,-0.52662677,0.8932947,-1.3117832,0.14428785,1.1504298,1
TCGA-AC-A6IX-01,0.30575073,-0.38278505,-1.3135327,-0.558193,0.13644673,2.977888,-1.1130506,1.1780615,-1.0127894,-0.53266776,-0.19764395,0.09467011,0.76542306,-1.502668,-0.31484258,1.3757516,2.152187,0.36624935,-2.0809429,1.1651236,-0.9341745,2.0612662,0.81466246,-0.8022567,1.9703388,-1.4132742,-0.9589677,-0.104592934,-2.465821,0.5269543,-2.0476148,-1.6480303,1
TCGA-AC-A6NO-01,-0.990004,0.74954563,-0.45439112,-1.8249645,1.1632289,-1.148258,0.7171046,-0.101784326,0.38301665,1.4904065,1.056085,-0.6028402,1.7568989,0.09848878,-0.6068001,-1.0746002,0.10233188,2.491388,-0.07475114,-1.5630478,0.14245102,-1.2297167,-0.18166089,0.3125571,-0.18673964,0.79962957,-0.4092369,-0.6316277,1.8572375,0.3670184,-0.059168532,-1.6197895,1
TCGA-AC-A7VB-01,0.92989594,-0.057000864,2.4463756,1.1773875,0.16658655,-0.4183277,0.49415416,0.32512116,-0.8028013,-0.27673844,-1.435216,0.76917046,-0.0030845138,0.61201125,-1.1038848,-1.1840806,-0.6273339,-0.17333373,-0.26780397,-0.41103885,-0.5721094,1.4063497,1.1714014,1.4468653,-1.4299064,-1.0100844,0.5242501,0.44081903,0.29310396,0.7461567,-0.82225543,1.771828,1
TCGA-AC-A7VC-01,-0.41190436,0.18428758,1.3765339,0.38696986,0.43697122,-0.94061035,-1.539179,-0.5382822,1.0175918,-1.0176414,-0.12214799,-0.9254191,0.31740186,1.0808233,0.20217928,0.47650814,1.705225,2.299576,1.6454664,-0.45036423,-0.1654417,0.17158626,-0.043727256,2.0755649,1.6238008,-1.6994357,-0.80536336,0.31836626,-0.21211177,-0.528136,0.03021435,0.54125035,1
TCGA-AC-A8OP-01,-1.235553,-0.6345993,0.2770724,-1.4102275,0.4297281,-0.7485459,-0.114898905,-0.30963415,0.25888693,0.20558755,0.34880573,0.47669327,-2.1522377,-1.4264873,0.8366268,-0.02899139,0.87084115,1.7391313,1.2743222,1.0820746,0.50868577,-0.14515308,-0.6708351,-2.8648987,0.31062904,2.9463308,0.93488896,-1.5793194,-0.8882581,1.4946707,-0.40044677,0.91929406,1
TCGA-AC-A8OQ-01,0.44983187,0.80917954,0.61542094,-1.6955173,-0.66750884,0.6244907,-0.29316568,-0.8233047,0.85600823,0.2843301,0.44403574,0.06221629,-0.19301692,0.12647213,-0.8648699,-1.3280667,-1.4553294,-1.1369721,-0.029197354,0.2504577,2.6941388,-0.50704074,-0.43579525,-0.3415563,2.3124769,-0.4915311,0.018149525,0.51951885,-1.64407,1.9602897,0.45156503,0.0025107563,1
TCGA-AC-A8OR-01,0.082241,0.66776365,-2.23493,0.75486326,-1.6132482,1.2893817,-1.3823693,-1.4098972,1.0883069,0.5529965,0.1848793,1.2936751,0.28480652,1.4605596,-0.298468,1.0961151,0.34807348,-1.3804437,-0.94297504,0.8597852,-0.2697115,-0.7758069,1.0465817,-0.6255687,0.36233214,-0.8429354,-0.6710132,-0.77598375,-0.26635307,0.60195327,0.055327903,-0.9806137,1
TCGA-AC-A8OS-01,-0.546561,0.40598208,-1.0994967,-0.20994975,-0.09606399,0.00015944056,0.37199986,1.0638001,-0.5208737,0.09401443,-1.0448343,0.7819124,-0.4301514,0.22519578,1.39835,0.49791664,-0.056139614,1.7665263,-0.5149872,0.22015059,0.48258093,0.26366436,-0.066736475,0.7776631,-0.3555773,-0.3115297,-0.96641475,-2.3832214,0.8954482,1.2551752,0.14553386,-1.5766872,1
TCGA-AN-A03X-01,1.3752308,0.28245652,-0.75419235,-0.309696,-1.2147985,0.6449306,-0.5054632,1.0975949,-0.5776529,0.81713927,1.1343254,-0.21924783,0.65443385,-0.30563074,-0.90980166,0.40474287,-1.8328278,-0.26448074,-0.58777255,-1.6402693,-1.1349572,-0.48089218,-0.47991145,0.33383688,-0.19350961,-0.8211323,-1.0378218,0.06155413,-0.02619451,0.7306324,-0.6465499,0.7962864,1
TCGA-AN-A03Y-01,1.2253722,1.4110695,-1.6207505,-1.4052395,2.1515439,-0.028477171,1.3265983,-0.26722354,0.6953954,-1.9453309,0.70822036,0.28048542,-0.9190935,-0.8402189,-0.361085,0.6513229,0.1509092,-0.43915758,-0.8057289,0.2758667,-2.5243027,-0.44599,-0.39187786,0.30059335,0.5440898,0.030364439,-0.12852353,-1.3978238,-0.7983334,0.8749857,-0.2117802,-1.892385,1
TCGA-AN-A041-01,0.8863077,-0.57713675,0.4045648,-1.0581417,-2.081257,-0.6238228,0.50834614,-0.8463251,0.18709959,-0.17569049,-1.232067,-0.5771842,1.3088175,-0.4606157,-1.8947632,-0.6418815,0.62132484,-0.75571144,-0.8176268,-1.0248151,1.4208274,-0.0036672112,-0.23812468,0.5404632,0.6249603,0.4198283,0.70882785,0.002563376,0.3021472,-0.51858824,0.025024071,0.0046041496,1
TCGA-AN-A046-01,0.65892905,1.3201745,1.2570679,-1.4127612,1.6836766,0.8461535,0.23833945,0.546914,0.9807362,-1.0451471,1.6928998,0.10972945,0.28615084,-2.404006,-0.11014407,0.059679158,0.116809905,-1.0820113,1.3081805,-0.42493704,0.33259895,-0.074327685,1.6448802,-1.3119292,-1.1302757,0.6620854,-1.0326664,0.111351594,-2.5092416,1.3641539,0.20680912,-0.027251186,1
TCGA-AN-A049-01,-0.36265785,-0.3775735,0.50155675,-0.9132399,-1.4251498,-0.33456326,0.4947319,-0.7720374,1.97139,-0.089706644,-0.8658067,0.36208624,-0.6588435,0.08537617,-1.3836936,-1.4667305,-2.0215685,-1.0400208,0.23973076,0.7465537,0.047864195,-0.36192974,0.20927444,-1.7735531,0.9713521,0.7031897,1.2001859,-0.048859723,-1.473374,0.25826186,-2.1968539,-0.46744594,1
TCGA-AN-A04A-01,-0.8206527,-0.54637825,0.29058808,-0.75148576,-0.20826268,-0.10446733,-1.489353,0.6808948,-0.92824966,1.3856088,-0.48124713,1.0484917,-1.5605254,-0.19656655,0.7872425,-1.2255064,-0.93023723,-0.7974961,0.21492858,-0.443615,-0.77835137,-1.1406046,-0.08553174,-0.84979224,-0.14394982,0.21551728,0.09179413,0.5576009,1.1063768,-0.75086343,1.2615678,-0.03488238,1
TCGA-AN-A04C-01,0.2401568,-0.64843076,3.256539,1.5208498,-0.15400822,0.25640103,-2.6937544,0.21219915,-0.15613599,-0.024583414,1.8985412,-1.1039662,-0.8692195,-0.6545414,0.67894906,0.24077755,-1.4674941,1.9436337,-0.76746386,-1.6741618,1.7289912,-1.5653003,0.43695614,-0.21949215,0.7318362,-0.07818805,0.81126034,1.198541,-1.0289121,-1.3140215,0.8543734,-0.045311444,1
TCGA-AN-A04D-01,1.2475818,-0.60793024,2.6887252,-0.22171405,1.4147373,0.24989522,0.6566419,-1.0252142,-0.19802344,0.3944152,-0.50441265,0.29960337,1.2920991,-0.516664,0.7130673,-2.620444,1.7255025,0.8685293,-0.40070102,0.46447626,-0.6916159,0.22366232,1.3809688,-0.4438765,0.19230352,-1.0497816,0.45088276,0.9330416,-0.1674743,0.85025734,1.2042668,2.9892266,1
TCGA-AN-A0AJ-01,0.22450244,0.6896193,0.51485604,0.090229645,1.5120721,0.35229978,0.018618036,-0.3820204,0.4948077,0.12781717,0.21202907,-0.06415049,1.4472836,0.14061224,0.6718047,-1.8621775,-1.5075381,1.0376217,-1.1251706,-0.6296213,-1.6002716,0.9366923,0.8255676,-0.08242808,0.2158409,0.5707096,1.0750786,0.63999885,0.5752076,0.49530697,-1.2018914,1.6224033,1
TCGA-AN-A0AK-01,-0.43601447,-0.52961946,0.73175406,0.39017147,1.0340497,1.8775269,1.0412194,0.19557549,0.17032441,0.06518555,0.8046308,0.7692846,-1.0751641,0.8536933,0.41104817,-0.9339218,0.7655143,-0.7173326,2.6167903,-2.839095,-0.25304767,0.52912,0.48371038,0.83322096,-0.18267882,1.0289515,-0.5163934,-1.1777993,-1.691708,-0.77271,0.46664432,-0.070641235,1
TCGA-AN-A0AL-01,1.3875779,-0.38071784,0.946542,-0.010561636,0.37845206,0.26916423,0.47822937,1.3000708,-1.1148112,-0.39527872,1.186647,-1.6197484,-0.22625855,1.0693159,1.2032909,2.4684494,-0.15943126,0.3063234,0.7633061,-1.7880985,-0.816228,1.0036973,-0.8670821,-0.4798388,1.6290442,-0.13625816,-0.49914724,1.0804125,3.5202186,0.0131924,0.57740915,0.45105413,1
TCGA-AN-A0AM-01,-0.16097148,1.1398784,-1.0425098,1.291145,-0.9215375,-0.22229408,-1.187615,1.2282127,-1.6775603,1.4151473,0.009920262,1.7341355,-1.6399727,-0.4775436,-0.094012626,1.6402462,0.99109846,0.7336863,-1.0946802,0.6308584,-0.10774881,0.33752275,0.92514145,1.6119244,2.1043224,0.1907922,0.7168052,-0.05599748,-0.45456964,1.1484869,-0.20791154,-0.15253802,1
TCGA-AN-A0AR-01,-0.86612254,-1.3936037,1.2424353,2.1627045,-0.4575767,0.24492666,1.4819872,0.40615916,-0.6100252,1.071262,-0.81766105,-1.8333946,-1.6353686,1.9053228,0.480853,-0.08282247,-0.11611639,0.7847449,-1.1187111,-0.609598,-1.6090075,2.0908186,0.31767032,-0.094169,0.8327753,-0.7731952,-0.6724835,-1.6870158,-0.14636266,0.4424796,-0.539404,0.27237532,1
TCGA-AN-A0AS-01,0.6041675,-0.75450927,-0.9427353,-0.9771377,0.44186074,-0.3931421,-0.6355454,-2.3779383,1.5046343,-0.30645657,-0.304035,-1.11876,-0.2896406,0.55284286,0.11690392,-0.4107622,0.34772575,0.77379614,0.47984126,-0.57614905,0.1991398,1.1717232,0.9559836,-0.6909795,-0.037564985,1.7453748,-0.7824088,-0.16669884,0.32736295,0.34204537,-1.9424175,1.5146586,1
TCGA-AN-A0AT-01,1.2032468,0.9389455,0.12588853,-0.7690416,1.0725852,1.021086,1.1532385,0.08650772,1.50117,-0.88274014,0.5801171,0.26594517,-0.34087616,-0.10557902,0.7946263,0.920012,-1.3240628,1.6939042,1.7521353,0.064428225,0.8196047,0.100525536,0.0210706,0.35617402,0.8229069,-2.1871667,-0.15054399,-1.066451,1.4408928,0.9875911,-0.5945092,-0.42659545,1
