submitter_id.samples,dna_vae_1,dna_vae_2,dna_vae_3,dna_vae_4,dna_vae_5,dna_vae_6,dna_vae_7,dna_vae_8,dna_vae_9,dna_vae_10,dna_vae_11,dna_vae_12,dna_vae_13,dna_vae_14,dna_vae_15,dna_vae_16,dna_vae_17,dna_vae_18,dna_vae_19,dna_vae_20,dna_vae_21,dna_vae_22,dna_vae_23,dna_vae_24,dna_vae_25,dna_vae_26,dna_vae_27,dna_vae_28,dna_vae_29,dna_vae_30,dna_vae_31,dna_vae_32,label_dna
TCGA-BH-A1F5-11,0.6672234,-1.0428607,-0.5278297,0.48904914,-0.5328121,-1.3462179,1.2859724,0.1499678,0.7283498,-1.0814092,-1.3222748,0.43920356,-2.6420732,-1.9773153,-0.60469955,0.9242237,-0.477586,1.2107383,0.2519264,-1.268299,-0.8553836,0.42208275,-0.94190687,-2.2199602,-0.57107264,0.9688194,-0.73682135,-0.6016883,0.43782604,-0.10598666,-1.4177706,0.609043,0
TCGA-BH-A1F6-01,-0.28713596,1.3220229,0.6210129,-0.32714063,0.86287326,0.32611477,-0.21646968,-1.1082433,0.49293938,-0.7949603,-1.8912493,-1.9055983,0.64811915,-1.3861836,0.87860996,-0.1292516,-0.20059493,-0.45976317,-2.034968,0.8175716,-0.6149748,-0.024341581,0.44251963,0.96204644,-0.790562,1.6086743,1.2614573,0.70456576,0.61934197,-0.7533325,-1.2407913,0.82297015,0
TCGA-BH-A1F6-11,-1.3952175,0.22930124,0.32166004,-0.21730743,-1.6772054,0.34650996,0.6242048,0.75478345,-1.7200401,-0.36147085,1.6949785,0.12940064,-0.81643146,0.14168593,0.14435565,0.048311077,-1.0014946,-0.21646228,-1.3105696,0.88920295,-0.762705,0.4857098,1.6755128,1.130775,1.7576693,-0.62350553,-1.0526446,-0.28511235,1.1407442,-0.2751752,-2.183442,-0.43837383,0
TCGA-BH-A1F8-01,1.425955,-1.2962486,1.6130726,0.90131515,1.068365,-0.098283574,-0.858959,-0.40851507,0.5293324,-0.22326654,-0.0022934643,0.19183427,0.113769636,-0.89222914,-0.6159664,1.0801541,0.15851007,-0.749335,0.21236895,-1.1795266,-1.1066713,2.6403742,1.8543073,0.66343176,-0.32547617,-1.6178966,-1.1215951,-1.3313892,1.1215924,0.89990985,0.72835714,0.80724627,1
TCGA-BH-A1F8-11,-0.89876634,-2.0999534,-0.5320131,0.114599966,-1.6972798,-0.3452045,1.5061197,-1.0394932,2.628784,-0.19043307,1.1180587,0.67781276,-0.058805484,-2.0791397,0.4566538,-0.6938654,-0.7065663,0.1301781,-0.32939848,-0.045636594,0.762683,-1.3785173,-1.1283267,-2.0411115,-2.947958,-0.06668572,-0.1452959,-0.35244945,0.050365288,2.2252922,-0.03918284,1.0889384,1
TCGA-BH-A1FB-01,-0.8022679,0.8091856,0.038808268,-0.16124347,-0.4257226,-0.29528007,1.9375933,1.7756534,-0.7871749,-0.34776857,-1.045925,2.4862063,-0.5923043,-0.27791676,0.12322705,1.0601842,-0.27617928,0.22928552,-0.7715889,2.6346931,-0.32142553,0.5263118,0.7217102,2.0033512,-0.028826747,0.24011299,-0.04515354,0.09651285,0.066832125,0.71816266,-1.8745364,-0.5433819,0
TCGA-BH-A1FB-11,-0.67838514,-0.01975786,-0.428206,-1.3851559,-0.9629318,-0.74799025,-0.5850903,-2.0988185,0.6535737,-0.5963091,0.33165783,-1.33509,1.3814814,0.1955057,-0.13345732,0.70643854,-1.2353177,-0.5736298,-0.26473492,0.3792873,0.9452174,1.485744,0.052045036,1.9545878,2.3328602,-0.9218178,-0.84663385,1.3429667,2.4058218,0.17195615,0.9841894,0.55145663,0
TCGA-BH-A1FC-01,0.30369973,2.0082157,0.7281453,-0.13108826,-0.3921972,-0.64487255,1.2999408,1.6401808,-0.906875,0.8378068,-0.42747462,0.06695411,-0.7449836,-1.4960915,1.2804426,-1.0626757,0.9622113,0.36986968,-1.7041204,-0.457211,0.9838777,0.2562426,0.45400715,-0.41395035,0.26522428,-0.74587333,0.49886045,0.71877766,0.297835,0.37748787,1.4670804,-0.673585,0
TCGA-BH-A1FC-11,-0.1826124,0.78086674,0.93139505,-1.389311,0.3881309,2.4778717,1.0016375,-0.90798855,0.3794949,0.32169253,-0.7150304,-0.835617,1.3659844,-0.9490687,-0.044508167,-0.03175019,-0.3681138,0.19822861,-0.14907612,0.7425703,-0.1402149,0.043616675,0.81215376,-0.971529,0.9066255,-1.2368952,0.56564355,-0.80816466,-0.8946681,-0.5362719,-0.15315452,0.94189125,0
TCGA-BH-A1FD-01,-0.60609853,1.4912277,-1.0300853,-0.20743112,0.22768167,-0.7273028,1.6942086,-0.5412503,-2.254127,-0.05262868,-1.3716456,0.38002867,1.4977081,0.15508687,-1.8097744,-0.37522802,0.37128955,0.43274432,0.83408296,-1.4833574,0.8867949,1.1097784,-0.12641118,-1.0657744,2.7777965,1.8535625,0.6244014,0.6728637,0.3045844,-1.0269687,0.37459955,0.82819384,1
TCGA-BH-A1FD-11,-0.5666534,-0.065333284,1.0910897,0.65477985,-1.0264612,-0.18913212,2.0722098,2.090518,-1.5686606,-0.048920274,1.5536252,2.489532,-0.542686,0.3924171,0.05279541,-0.52276886,0.72332036,0.03229339,-0.9302914,0.111792244,-0.21254946,-1.6030344,0.24915892,-0.17910416,-0.24120115,-0.586589,-0.9316181,0.890878,0.36616963,-0.8516426,0.4015804,-0.2162646,1
TCGA-BH-A1FE-01,-0.44149104,2.0300176,1.0336528,1.8255086,-0.597109,-0.8390522,-0.9385656,-0.77734333,-2.145193,-0.43273875,-0.3926214,0.056108862,2.324544,0.97235173,-0.660614,1.4608616,0.24566291,0.37101632,-0.5962708,0.39784667,0.46198583,1.2607272,1.1378415,0.4451371,1.7242194,2.4711375,-0.497422,1.0553504,-0.43790495,0.4828037,0.04630339,-0.58760166,0
TCGA-BH-A1FE-06,-0.5658405,1.6053749,1.5068659,-1.0072677,1.8317022,-0.45111054,-0.30871522,0.7716378,1.2460161,1.4420701,0.5778838,-1.6320866,-1.1283554,-1.5835212,-0.3371467,0.75195545,0.932132,0.41788304,1.6237861,-1.0861998,-1.130464,1.3163277,-0.4326835,0.8289486,0.37873942,-1.3665708,0.76036733,1.6042577,-0.42586645,-1.3159847,-0.79907787,-1.6041336,0
TCGA-BH-A1FE-11,1.6467414,1.0389401,0.118219875,-0.26438275,0.54501766,-0.10984171,-0.3929469,0.16651137,0.062241443,1.6501688,-0.27956995,-0.4318738,2.2602482,-0.824776,-0.5452229,-1.379364,0.9937878,0.49848422,1.5391616,-0.38293236,-0.25492162,-0.22334395,0.1331603,-1.4178774,2.2088366,-0.95884913,-2.2590709,-1.1139778,1.2820483,0.875954,0.68979305,-0.2564904,0
TCGA-BH-A1FG-01,-0.7490247,-0.3284972,-1.3698303,1.7267944,-0.5990159,-0.28456956,0.35185808,0.37766457,-1.2231176,-1.2606245,2.2380188,-0.59453213,1.2839037,0.8080388,-0.4283912,0.9215312,-0.1091332,0.7223621,-0.77077526,-1.0901039,1.1593672,-0.5884273,-0.40249982,0.0002467541,0.7638901,0.37030554,0.2300941,0.10977577,-0.050162192,-0.59383875,1.3965741,-1.3080385,0
TCGA-BH-A1FG-11,0.30856663,1.4815915,0.9744635,0.8101563,0.64379174,-1.6589466,0.31972697,0.030199578,0.31546062,0.5154059,0.5658865,-1.3475765,0.9694699,-0.5448489,-0.63566834,0.46612617,-1.258377,-0.17887338,-2.4138548,-0.23312254,-0.28610614,0.020769648,-1.083262,-1.0065634,0.8107328,-0.16881445,0.97735906,-0.8734633,-0.44210503,-0.6083148,-0.48739055,0.33471584,0
TCGA-BH-A1FH-01,0.5413166,0.808758,-0.8765428,0.50130326,0.3391771,-1.421364,-0.3390667,-0.65008557,0.5110926,-0.15143038,1.5757663,0.48560822,-0.52739465,0.6635551,0.5816133,-0.87443537,-0.4478632,0.07724298,-0.5134921,-0.1771533,-0.96473616,0.9081411,-1.7646335,0.036676403,0.022400633,-0.27814215,-1.6472758,-1.517911,-0.20991795,-0.31697848,-2.179612,-0.47325382,1
TCGA-BH-A1FH-11,1.595881,0.89708054,1.6680415,0.4465478,0.68838596,1.8346164,1.8685892,0.39896694,1.3272562,-1.4615227,-0.47143295,-1.49539,0.23995762,-0.45500803,0.18567015,0.49280816,-0.4537144,0.053862724,-0.34124056,-0.004161487,-0.4629329,0.97304386,-0.8651517,0.6470095,1.8893354,-0.6571431,0.16172548,-0.7667262,1.5041105,-0.33790576,0.21193026,0.5192081,1
TCGA-BH-A1FJ-01,-0.39537036,0.08175858,-0.34579733,1.0579432,0.26268157,-0.16249822,0.26093644,1.1733955,-1.353546,0.03538462,-0.9816982,-0.07419741,1.5801923,-0.046917412,2.0406375,0.7230204,0.3016024,-0.1327868,0.019769453,0.36330122,-1.7419616,0.54326504,0.8417476,0.4158879,-1.0418484,1.310101,0.6256032,1.0965877,-0.7951538,-0.3404321,-1.7913605,0.37385258,0
TCGA-BH-A1FJ-11,-0.74239373,-0.08855868,-0.61104876,-0.32066983,-2.2634811,0.9446137,1.0297322,-1.3771095,-0.67610276,0.28196236,0.26280063,-1.6464508,-1.2207866,-0.049590267,-0.283518,-0.4107558,-0.14158688,0.3380968,0.40935764,-1.7801375,-0.92228264,0.66444415,-1.0267223,0.05052782,-0.40876508,0.3704181,-1.9612677,0.6400984,-0.6244398,0.07829152,0.6716032,0.05531618,0
TCGA-BH-A1FL-01,0.0012419398,-0.62914973,-0.0050062216,-0.68513376,1.9407418,0.7169098,0.543485,2.3339937,1.1744806,-0.49007592,-0.22288746,1.5877405,0.91091514,1.3438603,-0.23164661,-0.26065516,-0.058995374,0.31367886,0.103008285,0.12435907,1.5704049,1.8294555,0.14085227,-0.53174144,0.8622166,-1.2297858,0.047699563,-0.69083506,0.14459655,0.6236792,-0.41457686,-0.68009245,1
TCGA-BH-A1FM-01,1.433288,-0.57154137,0.6812059,-0.17630945,0.5578215,-0.9825692,0.0967506,-0.85321516,-0.08229112,1.6137749,-0.13579956,0.0720331,0.41351867,0.12416362,-0.34979317,-1.5497525,-0.04242397,-0.90106803,1.347647,0.09100792,0.2702817,-0.6909873,-0.70030785,-0.78376883,-0.49801257,-0.76935804,-0.22870831,1.4424523,-0.8992274,-0.02780705,0.38765594,0.9437509,1
TCGA-BH-A1FM-11,0.52346724,-0.09137916,-1.9342266,-0.90979606,-1.5018042,1.6775104,0.69805926,0.11455861,-0.8050521,0.5796451,-0.5825673,-0.8124822,0.42354995,-1.2029737,-0.76325136,0.5696163,-1.042721,0.68035394,-1.3122795,0.29995954,0.346418,-0.71326834,-1.7525223,-0.9664977,-0.7518666,0.44011486,-1.998635,-0.70975816,0.73108625,0.5069554,-0.62521327,-0.9573597,1
TCGA-BH-A1FN-01,1.5321461,-0.9158642,-0.25499693,0.6411048,0.1256389,0.0933929,1.2982335,-1.2869813,-0.310587,0.2285562,2.7694538,1.6685364,1.0697722,0.3065764,0.0052439873,-0.33912057,0.06162745,1.0574869,-1.012928,0.13922681,1.1941165,-0.56585044,1.0658416,-0.0724453,-1.5827798,1.9675575,0.39041817,-0.17148869,-0.3445461,0.67238647,-0.648089,-1.3561355,0
TCGA-BH-A1FN-11,0.38405323,-2.1975694,0.28765702,-0.8550722,0.66338086,0.07926199,0.97859263,0.68737507,-0.28606144,2.1004255,-1.0042052,-2.5311751,-0.6157866,-0.38946128,-2.1452928,0.31935146,-0.3302799,1.2385945,0.9277854,1.0206845,0.52346295,0.5166201,-2.229716,-1.6549338,-1.4139409,-1.6907159,-0.9928391,-0.99824953,-0.5207158,0.9117277,-0.32901174,0.118375726,0
TCGA-BH-A1FR-01,1.8828683,-0.7964071,0.4958511,0.33497688,-0.80881214,0.86890787,-0.061120614,-1.1993737,0.8029525,-0.08790278,-0.52393764,0.5987661,-2.466694,-0.18658718,1.0996685,-0.617337,0.9319093,0.38944715,-1.2117894,0.03326409,2.313037,-0.6321681,-0.055413514,1.2157795,2.984058,0.24704047,-0.2981582,-0.82102495,-0.7894514,0.71716964,-0.59669536,-1.4028345,1
TCGA-BH-A1FR-11,-0.10873592,0.81331563,-0.5797566,1.1949346,-1.2073451,-0.20187819,-0.02951586,-1.3164275,-0.79310733,0.13867447,0.72332406,-0.12842873,1.5939415,1.7940238,-0.15717128,0.780528,-0.38742614,-0.59835,0.23303294,0.38939872,-0.528796,-0.39879984,0.7218741,-0.43006048,0.58763987,-1.4500324,1.4864174,0.9887005,0.7030095,-0.91775763,-1.465106,-0.05338405,1
TCGA-BH-A1FU-01,-1.2499015,1.5317497,0.21088415,1.5734429,-1.0870336,0.4708387,-0.44102925,-1.65315,1.1773822,1.039819,-0.45489547,2.5699291,1.1551774,-0.90117145,0.6408284,1.1308813,-0.06425629,-1.3812772,-0.7838342,-0.078691505,0.56332517,0.26401898,-0.90443987,-1.5620677,-0.09720795,-0.41465247,0.25453007,0.030762017,-1.4314734,0.80941206,1.854564,0.6462452,1
TCGA-BH-A201-01,1.8152348,-0.9398718,-1.6718411,1.0597612,-0.64388615,-0.9109022,0.25601408,0.6206808,-0.1498488,-0.29609352,-0.66205585,0.16286038,0.64549834,0.5688648,0.5298876,0.5417047,-0.24543785,-0.5750052,1.0378652,-1.3721769,-1.8204839,0.72178805,0.04493437,-0.696527,0.044006865,0.7801996,1.4968696,0.34985432,0.72902274,0.17192674,1.7513199,1.627106,1
TCGA-BH-A202-01,0.9340249,-0.22731265,-0.45317364,0.28818548,-0.12842515,-0.7953486,0.34344935,0.3328473,2.6081905,1.0762962,-1.4857934,0.4639651,0.6701681,-0.66502136,0.013663415,-1.2712821,1.1302537,1.0114045,-0.8902833,-0.5465744,2.3965523,-0.11842956,0.27031896,-0.46383977,0.9673854,0.052865755,-0.5218425,-1.058219,-0.9136432,1.1423393,-1.2032847,1.5236635,1
TCGA-BH-A203-01,-0.50252706,-0.12134871,0.08247261,1.5219355,0.020155737,-0.05942785,-1.9810044,0.06796166,-1.5999796,0.08362487,1.4830803,0.92917717,3.159954,1.9849768,0.3725602,-0.033479344,-1.0649267,1.3236562,0.7752288,-0.3537147,-0.5235502,-0.09324395,-1.4697478,0.39774436,-1.1210147,0.5204278,-1.8265079,-1.2234466,-0.70247066,0.4421437,0.58039623,-0.2254368,1
TCGA-BH-A203-11,0.90347254,0.3354268,-1.2890409,0.9436763,-0.84160006,0.27883235,-0.13262305,0.5120963,-2.4652913,0.3390665,2.3917985,-2.1358936,0.52055883,-1.1809729,-1.4084573,0.9142191,-0.45177618,0.12546745,1.8266004,0.1896103,-0.8920023,-0.01799315,0.44926265,-0.9956919,-2.3615255,0.9694603,-0.31370744,0.48706916,1.1537304,1.9167715,1.5096953,1.8172951,1
TCGA-BH-A204-01,0.029566102,-0.9082407,1.2651731,0.5966218,-0.2974542,2.1087503,0.07297084,0.33005425,0.28384277,-0.15251955,1.2675076,-1.0410872,1.6255088,0.06900367,0.27872023,-0.7273001,1.190447,3.3174243,-0.23627287,-0.68775374,-0.23419425,-0.114089794,-0.5390168,1.084994,0.13936187,0.26186016,-0.70941186,0.038913865,-0.14284298,-0.7982776,-2.6589391,-0.3256536,0
TCGA-BH-A204-11,0.75256383,-0.81202614,-1.1014189,0.7650894,-0.29647425,1.7539091,-1.215128,-1.5968602,0.23623087,-0.044992,0.78107893,-0.2228209,0.5379069,-0.315683,-1.4391285,1.134064,0.9879053,-0.04833214,0.3365652,2.166007,0.9523284,0.7220507,-1.3598034,-0.863174,0.070329286,-0.007043843,-0.94819343,3.37349,-3.011664,-0.66523033,0.80803704,-0.5169076,0
TCGA-BH-A208-01,-1.5437918,1.1148744,-0.2883351,-0.18099852,0.17784488,-0.6486904,0.2879092,-3.0344791,0.15339519,-0.52440363,-1.0733165,-0.6934274,-0.09991804,-1.2937436,-0.1338731,1.0963267,0.023077577,-1.5460278,-1.5093666,-1.3715141,0.2770789,-0.13624708,0.33231825,-0.22022538,-2.2995887,0.56423247,-1.4729618,-2.3557408,0.7964335,1.7059044,0.72393537,0.27019644,1
TCGA-BH-A208-11,-1.2243867,1.0151587,0.4906865,-2.2863731,1.989129,-0.011064058,-1.5282944,0.37365583,0.36782622,-1.4915857,-0.47923452,-0.84904546,-0.5931043,1.9111289,-0.89004415,-1.0512236,0.1016169,-1.0510919,-0.27812773,0.22286905,1.4221462,0.632962,1.1655561,0.16341068,-0.0063701333,-0.116043024,2.1866064,-0.22152828,0.46524352,-0.48105314,-1.4981048,1.5759671,1
TCGA-BH-A209-01,0.565341,1.0500547,-1.1939876,1.3797029,-0.74996024,-0.39312485,-1.3092998,-0.71064067,-0.5029936,-0.1477689,-0.032319438,0.54632354,1.002738,1.8728751,0.11645381,-0.15721142,-0.0050833523,-0.2488906,0.085599855,0.0065680994,0.68430346,-0.45301202,0.13696206,1.0082636,-1.848133,1.7615864,-0.86728156,-0.32123113,-0.6196913,-1.2958788,0.6108141,-0.4571356,0
TCGA-BH-A209-11,0.6592666,-0.578965,1.7226955,0.3519539,-0.42473337,-0.35777387,-0.7703095,1.3781945,-1.7185308,0.4466483,-1.6046937,-0.62170583,0.011548355,-0.711922,0.17860949,-0.05008596,1.436371,0.5049166,0.7247404,0.49737343,-0.52625227,-2.100122,0.11564052,-1.3875606,0.15392572,-0.051620454,-1.1351658,-0.44232702,0.8268573,0.9496805,-0.6545267,0.861491,0
TCGA-BH-A28O-01,1.1135702,-0.2902667,-1.7030987,-1.2702538,0.13939992,0.6607045,-0.45955348,-0.17371847,0.14380817,1.2935804,-0.6326268,-1.0668639,0.2058976,1.4027532,1.2156702,-1.585374,0.78616476,1.34873,1.7946713,0.8081291,-1.2168307,-0.46099392,0.985492,0.5591811,-0.8461888,0.5090476,-0.10426969,-1.5716647,0.107877776,0.10602985,1.3847828,-0.12675188,1
TCGA-BH-A28Q-01,1.7514793,-0.24939896,-0.35558474,-0.6134828,0.3774684,-0.6421169,-0.4079915,1.0123175,-0.6014241,0.7706273,0.19493932,-1.1331778,-0.838745,-1.2842978,-0.14758863,-0.66179705,-2.1139278,-1.3753808,-0.22090381,-1.4163756,-0.6545673,-1.0132891,1.1349833,-0.78490955,1.0796962,-0.83426076,-1.1307358,-0.49097538,-1.7147315,-0.67654,-0.2963287,0.25833753,1
TCGA-BH-A2L8-01,0.13103923,-0.20209624,0.13387038,-0.49541527,1.5998755,1.6239014,1.0795976,0.044622343,-0.6549446,0.8309936,0.42799592,-0.34770393,1.1630892,0.8135704,-0.9738476,0.98052686,0.8896146,-1.3838782,0.45426536,0.5025985,0.7126299,-0.6795185,1.6089194,0.0026986976,-1.0914133,0.8951016,-0.1658807,-1.145714,-0.37423533,0.9686042,-1.1494163,0.08765642,1
TCGA-BH-A42T-01,0.3530518,0.9989646,-1.75672,-0.2920131,-0.42793864,-1.4756306,-0.2600191,-0.9286509,0.98776627,-1.3781037,-0.5507575,0.24398862,-1.1430749,-0.13699207,-0.615506,1.0640322,-0.17359489,0.28852335,-1.2467148,-0.30280986,-0.7777489,1.0499104,0.021539941,0.666683,-0.48474616,-0.37122124,-1.1029717,-0.1060565,1.8139349,0.4519508,1.8594155,1.5813271,1
TCGA-BH-A42U-01,-0.08135742,0.89994836,-0.22609666,0.060497485,-1.5846751,0.072807916,0.7031434,0.44090462,0.0868778,2.292267,1.3964384,-0.6917819,0.23912951,-0.6754255,0.43631032,0.36813936,-0.74160206,0.82717025,0.42081666,-0.26920795,-0.879041,1.3524514,-0.9758106,-0.17780656,0.72912365,-0.6846528,-0.8849161,1.1877058,-0.14001593,1.4437317,0.46297386,1.2657636,0
TCGA-BH-A42V-01,0.18552369,-1.1002227,-1.369021,-2.2974415,-0.9119942,0.890083,0.34120074,0.0025000165,-1.463347,1.088396,-0.14050704,-0.9101506,0.41286772,1.1916558,-0.026887499,0.64504004,1.4903467,0.54117495,0.6338439,0.52760637,-0.6607193,0.88864547,-1.9849191,1.1720524,-0.7608981,0.27073646,0.4316048,2.2051973,0.116291076,1.1091685,1.2724245,0.44352517,1
TCGA-BH-A5IZ-01,-1.0248431,2.019191,-0.5661343,0.45368525,-0.95422596,-0.66770804,1.0783361,-1.319505,0.10425705,0.8197935,0.52986026,-1.7827696,0.104297325,0.2038435,-1.0758787,-1.5118098,0.5289897,0.8189431,0.79996717,-0.15575984,0.24441412,-0.6385707,0.77764124,0.30430323,1.2047796,-0.21655594,1.7784745,-0.07286983,-0.680633,-0.5259867,-1.7411469,0.74004555,1
TCGA-BH-A5J0-01,-1.7262211,0.6206492,-0.4141817,0.70599085,0.430791,-0.50811726,-1.3507017,-0.869789,-1.0303704,0.5223092,-0.28831956,-1.1935812,0.6827937,-0.11152712,0.5411121,-0.26462784,-0.557225,1.330473,-1.5726303,1.0765812,-1.5231485,1.2294033,-0.4224576,-1.1675942,0.44707787,-0.56032014,-0.36983803,-2.0241039,0.64063865,0.22531788,-0.042236663,1.2817408,1
TCGA-BH-A6R8-01,1.2600683,0.65557945,1.7244563,0.33276856,-0.84410185,0.2997765,1.7122536,0.049859013,-1.3397207,-1.387405,-0.63676393,0.63693863,0.32862875,-0.23273046,0.34677905,-0.9407299,1.5158527,-1.0329155,-0.86774176,-1.4244676,2.7962005,-1.2215616,0.11646938,0.08548934,-0.94998,0.60810584,0.6231411,0.80684465,-0.28033683,-0.45440271,0.03756672,0.08199824,1
TCGA-BH-A6R9-01,-1.1211754,-0.06329382,0.2607178,0.067112476,-0.59447503,-0.21851148,1.9175642,-0.41315615,-1.2707809,0.32112366,0.8316688,0.9933464,-0.6227872,0.30976245,0.59404796,-0.28197166,-2.0695214,1.0752977,-0.68598634,-0.0956234,-0.9838905,0.31001022,-0.1079993,-0.29900184,-1.5292205,-0.20303331,0.21451657,-0.033297658,-0.6348749,-0.38769904,0.6351042,1.2122834,1
TCGA-BH-A8FY-01,-0.13430242,-0.31133223,-1.1165584,0.42326632,0.8397691,0.9610201,0.26294267,0.6989196,0.43253607,-0.028464632,-1.0931278,-1.3566825,-0.85133666,1.2816265,0.8525658,0.1812478,0.22610563,-0.78087467,1.5165652,1.3659762,-0.7502911,-1.0989031,-0.54465425,0.6459246,1.2988021,-0.8037384,-0.42992917,1.1095015,-0.34748122,-1.7035583,1.1554388,-2.1662338,1
TCGA-BH-A8FZ-01,0.13661207,-1.5444885,-1.529733,-1.567363,-1.2723154,-0.16311896,1.8993692,0.35213807,-1.4562969,0.25028762,-0.5889685,0.025699317,0.11798094,-0.81996745,0.7226146,1.338819,-1.3849522,1.5918808,0.7137853,-1.0696112,0.71427095,0.1570664,0.35842645,-0.3064907,0.92881536,-3.256258,-1.360164,-0.57328975,0.30349058,-1.5369575,1.9996727,0.25300333,1
TCGA-BH-A8G0-01,0.8731519,2.48555,-1.2618215,0.439946,-0.21674901,-0.030716019,0.7717298,0.3132822,-0.5467036,-0.42616495,1.7210592,-0.24556814,-0.20327108,-1.3235749,-2.0018578,1.6695057,-0.9331563,1.9042729,-0.25432864,0.9183545,-1.436819,0.9260503,0.41037962,0.84592855,0.9824721,-0.99169916,1.086427,-0.20957062,-1.9851253,1.7542821,0.0939738,-1.2621368,1
TCGA-BH-AB28-01,-0.8502644,-1.0621712,-1.2251784,-0.24664795,-0.38243333,0.5860242,-0.68224114,-0.087117866,0.26462445,0.5827016,1.8612337,-0.40357453,1.0535033,0.51718915,0.24726745,0.6872001,0.30022594,-0.60065556,-0.60274786,1.7334754,1.3590049,-0.505257,0.21385884,-1.0367457,-0.4650834,0.6018515,-0.23801912,0.766711,0.60057163,-1.3421212,-2.5208554,0.93677056,1
TCGA-C8-A12K-01,-0.7995841,-1.4008183,0.297852,-0.6614538,0.47062472,0.08104103,-0.46193823,0.5452888,1.257804,-0.9598519,-1.5013227,0.9306349,1.9125963,1.3609457,0.48305002,0.81658834,-3.0858543,0.74034065,-0.2927121,-0.49104375,-0.45623457,-1.8947337,-1.9014039,-0.5264708,-0.46608797,0.45410728,0.41270074,0.3236233,-0.37289113,-0.41990396,0.07383945,0.93832266,1
TCGA-C8-A12L-01,-0.7094771,0.48910084,-1.3325391,-0.9270626,-0.09927424,1.5461153,1.9103582,-0.3773247,1.4459128,-0.44032538,-1.4624921,-0.11797586,-0.511476,-0.92026544,-1.4452866,0.14743388,0.5613535,0.9204974,-1.828026,-1.4043428,0.19675505,0.0871527,-0.2592788,1.6614105,-0.07678099,-1.4225143,1.9404131,-0.76345116,-1.3786958,0.51185703,0.69268674,-0.8948756,1
